sample_name,tax_id,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
RR034H_267_serRa_S265,10912,Rotavirus,,1,4.0120039,100,0,0,-100
RR034H_260_serRa_S258,10912,Rotavirus,,2,10.5265374,100,0,0,-100
RR034H_266_serRa_S264,10509,Mastadenovirus,,2,15.9708691,-0.6596571,1,7.9854346,-0.77806
RR034H_248_serRa_S246,10509,Mastadenovirus,,2,0.2372594,-1.0185385,2,0.2372594,-1.0093661
RR034H_248_serRa_S246,1307799,Pegivirus,,662,78.5328451,100,659,78.1769561,100
RR034H_272_serRa_S270,10509,Mastadenovirus,,2,12.2921097,-0.7435691,2,12.2921097,-0.649493
RR034H_263_serRa_S261,10509,Mastadenovirus,,2,15.503876,-0.6703092,2,15.503876,-0.5536122
RR034H_264_serRa_S262,10509,Mastadenovirus,,14,39.4570707,-0.1239403,14,39.4570707,0.1614619
RR034H_271_serRa_S269,10509,Mastadenovirus,,4,39.6573604,-0.1193717,2,19.8286802,-0.4245039
RR034H_271_serRa_S269,10663,T4virus,,2,19.8286802,100,2,19.8286802,100
RR034H_271_serRa_S269,1307799,Pegivirus,,10,99.143401,100,10,99.143401,100
RR034H_265_serRa_S263,10509,Mastadenovirus,,16,69.7325756,0.5666396,13,56.6577177,0.6749524
RR034H_277_plRa_S275,10509,Mastadenovirus,,4,32.8245528,-0.2752271,4,32.8245528,-0.0365385
RR034H_277_plRa_S275,10663,T4virus,,8,65.6491055,100,8,65.6491055,100
RR034H_269_serRa_S267,10509,Mastadenovirus,,2,11.3849832,-0.7642605,1,5.6924916,-0.8465112
RR034H_278_plRa_S276,10509,Mastadenovirus,,10,75.9405234,0.708242,9,68.346471,1.0238964
RR034H_278_plRa_S276,12059,Enterovirus,,4,30.3762094,4.3028939,0,0,-100
RR034H_270_serRa_S268,10509,Mastadenovirus,,6,27.5484623,-0.3955739,6,27.5484623,-0.1940455
RR034H_245_serRa_S243,10509,Mastadenovirus,,2,0.1602361,-1.0202954,2,0.1602361,-1.0116655
RR034H_268_serRa_S266,10509,Mastadenovirus,,8,23.3648954,-0.4910005,12,35.0473431,0.0298184
RR034H_274_serRa_S272,10509,Mastadenovirus,,12,6.7696862,-0.8695348,14,7.8979673,-0.7806712
RR034H_275_watera_S273,12059,Enterovirus,,16,63.2216155,9.7037664,10,39.5135097,100
RR034H_279_plRa_S277,10509,Mastadenovirus,,34,75.2252332,0.6919263,32,70.8002195,1.0971481
RR034H_273_serRa_S271,10509,Mastadenovirus,,2,7.3505631,-0.8562851,2,7.3505631,-0.7970128
RR034H_273_serRa_S271,1623305,Sk1virus,,16,58.8045044,9.2649861,8,29.4022522,9.2800617
RR034H_276_plRa_S274,10509,Mastadenovirus,,4,14.2045455,-0.6999467,2,7.1022727,-0.804425
RR034H_250_serRa_S248,10509,Mastadenovirus,,12,1.3531815,-0.9930845,12,1.3531815,-0.9760525
RR034H_250_serRa_S248,12059,Enterovirus,,1,0.1127651,-0.6734185,0,0,-100
RR034H_235_serRa_S233,10509,Mastadenovirus,,2,0.1075641,-1.0214968,2,0.1075641,-1.0132379
RR034H_292_plRa_S290,10509,Mastadenovirus,,18,22.850179,-0.5027411,12,15.2334527,-0.5616851
RR034H_280_plRa_S278,10509,Mastadenovirus,,10,45.2116357,0.0073205,4,18.0846543,-0.4765683
RR034H_283_plRa_S281,10509,Mastadenovirus,,12,44.9572906,0.0015189,12,44.9572906,0.3256598
RR034H_290_plRa_S288,10509,Mastadenovirus,,6,27.2042221,-0.403426,5,22.6701851,-0.3396765
RR034H_291_plRa_S289,10509,Mastadenovirus,,12,34.7757543,-0.2307204,13,37.6737339,0.108224
RR034H_285_plRa_S283,10509,Mastadenovirus,,0,0,-100,2,1.4961997,-0.971783
RR034H_285_plRa_S283,1307799,Pegivirus,,4286,3206.3558561,100,4286,3206.3558561,100
RR034H_288_plRa_S286,10509,Mastadenovirus,,6,27.5380944,-0.3958104,2,9.1793648,-0.7424176
RR034H_288_plRa_S286,10663,T4virus,,1,4.5896824,100,1,4.5896824,100
RR034H_299_plRa_S297,10509,Mastadenovirus,,2,14.6327188,-0.6901802,2,14.6327188,-0.5796188
RR034H_295_plRa_S293,10509,Mastadenovirus,,14,60.5960924,0.3582377,12,51.9395078,0.5340998
RR034H_281_plRa_S279,10509,Mastadenovirus,,45,112.7712148,1.5483447,44,110.2651878,2.2752948
RR034H_297_plRa_S295,10509,Mastadenovirus,,10,69.4733917,0.5607276,10,69.4733917,1.0575384
RR034H_294_plRa_S292,10509,Mastadenovirus,,3,8.8063829,-0.823078,1,2.935461,-0.9288167
RR034H_287_plRa_S285,10509,Mastadenovirus,,10,22.8287569,-0.5032297,8,18.2630055,-0.471244
RR034H_305_serRa_S305,10509,Mastadenovirus,,6,41.2053952,-0.0840613,6,41.2053952,0.2136546
RR034H_305_serRa_S305,10663,T4virus,,6,41.2053952,100,6,41.2053952,100
RR034H_306_plRa_S306,10509,Mastadenovirus,,4,4.8864869,-0.9124903,4,4.8864869,-0.8705728
RR034H_306_plRa_S306,1307799,Pegivirus,,19,23.2108128,100,0,0,-100
RR034H_289_plRa_S287,10509,Mastadenovirus,,10,26.7501271,-0.4137838,9,24.0751144,-0.2977352
RR034H_304_serRa_S303,10509,Mastadenovirus,,4,32.876352,-0.2740455,3,24.657264,-0.2803563
RR034H_311_serRa_S312,10509,Mastadenovirus,,6,141.3627368,2.2005131,6,141.3627368,3.2036491
RR034H_303_plRa_S301,10509,Mastadenovirus,,2,12.2040517,-0.7455777,2,12.2040517,-0.6521217
RR034H_293_plRa_S291,10509,Mastadenovirus,,22,9.8863519,-0.7984441,21,9.4369723,-0.7347273
RR034H_302_plRa_S300,10509,Mastadenovirus,,3,13.4106982,-0.7180543,2,8.9404654,-0.7495495
RR034H_306_serRa_S307,10509,Mastadenovirus,,2,10.4636441,-0.7852761,2,10.4636441,-0.7040781
RR034H_315_HeLaa_S316,10509,Mastadenovirus,,4,28.1044925,-0.382891,3,21.0783694,-0.387197
RR034H_315_HeLaa_S316,10663,T4virus,,52,365.3584025,100,26,182.6792013,100
RR034H_315_HeLaa_S316,12059,Enterovirus,,2,14.0522463,1.6186938,0,0,-100
RR034H_315_HeLaa_S316,153135,Gammaretrovirus,,5,35.1306156,100,5,35.1306156,100
RR034H_315_HeLaa_S316,1982251,Pa6virus,,1,7.0261231,67.2973111,0,0,-100
RR034H_313_serRa_S314,10509,Mastadenovirus,,4,20.9832763,-0.5453249,4,20.9832763,-0.3900358
RR034H_313_serRa_S314,10663,T4virus,,1,5.2458191,100,1,5.2458191,100
RR034H_305_plRa_S304,10509,Mastadenovirus,,6,1.4957357,-0.9898328,6,1.4957357,-0.9717968
RR034H_308_serRa_S309,10509,Mastadenovirus,,2,10.0197389,-0.7954016,1,5.0098694,-0.8668895
RR034H_318_HeLaa_S319,10509,Mastadenovirus,,4,8.6656239,-0.8262887,4,8.6656239,-0.7577543
RR034H_318_HeLaa_S319,333750,Alphapapillomavirus,,146,316.2952725,100,142,307.6296486,100
RR034H_312_serRa_S313,10509,Mastadenovirus,,10,22.5848853,-0.5087924,10,22.5848853,-0.342223
RR034H_312_serRa_S313,12059,Enterovirus,,2,4.5169771,0.0507798,0,0,-100
RR034H_310_serRa_S311,10509,Mastadenovirus,,14,50.7923608,0.134616,15,54.4203866,0.6081614
RR034H_310_serRa_S311,10663,T4virus,,2,7.2560515,100,2,7.2560515,100
RR034H_310_serRa_S311,12059,Enterovirus,,2,7.2560515,0.5011743,0,0,-100
RR034H_314_HeLaa_S315,10509,Mastadenovirus,,14,82.2474709,0.8521025,10,58.7481935,0.7373593
RR034H_314_HeLaa_S315,333750,Alphapapillomavirus,,2,11.7496387,100,2,11.7496387,100
RR034H_321_HeLaa_S322,333750,Alphapapillomavirus,,1038,707.7980525,100,1037,707.1161662,100
RR034H_296_plRa_S294,10509,Mastadenovirus,,4,4.7213127,-0.9162579,4,4.7213127,-0.8755038
RR034H_301_plRa_S299,10509,Mastadenovirus,,2,0.6250188,-1.0096938,1,0.3125094,-1.0071197
RR034H_301_plRa_S299,1307799,Pegivirus,,290,90.6277188,100,288,90.0027001,100
RR034H_301_plRa_S299,1623305,Sk1virus,,6,1.8750563,-0.1421501,5,1.5625469,0.0607004
RR034H_317_HeLaa_S318,10509,Mastadenovirus,,12,11.6355287,-0.7585456,12,11.6355287,-0.6690939
RR034H_317_HeLaa_S318,153135,Gammaretrovirus,,1,0.9696274,100,1,0.9696274,100
RR034H_317_HeLaa_S318,333750,Alphapapillomavirus,,91,88.2360926,100,93,90.1753474,100
RR034H_316_HeLaa_S317,10509,Mastadenovirus,,2,2.74371,-0.9613667,1,1.371855,-0.975495
RR034H_316_HeLaa_S317,10663,T4virus,,8,10.9748402,100,8,10.9748402,100
RR034H_316_HeLaa_S317,333750,Alphapapillomavirus,,106,145.4166324,100,103,141.3010673,100
RR034H_319_HeLaa_S320,10509,Mastadenovirus,,8,2.0801762,-0.9765018,8,2.0801762,-0.9543495
RR034H_319_HeLaa_S320,333750,Alphapapillomavirus,,846,219.9786366,100,842,218.9385485,100
RR034H_227_serRa_S225,10509,Mastadenovirus,,12,41.1313874,-0.0857494,12,41.1313874,0.2114453
RR034H_320_HeLaa_S321,333750,Alphapapillomavirus,,1136,508.4903566,100,1135,508.0427418,100
RR034H_307_serRa_S308,10509,Mastadenovirus,,6,88.3990924,0.9924201,4,58.9327283,0.7428682
