sample_name,tax_id,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
RR034H_204_serRa_S202,3764,Rosa,,1,7.8911651,7.7265599,0,0,-100
RR034H_204_serRa_S202,3987,Ricinus,,0,0,-100,15,118.3674758,3.2654572
RR034H_204_serRa_S202,4512,Hordeum,,1,7.8911651,0.6934688,0,0,-100
RR034H_204_serRa_S202,4527,Oryza,,3,23.6734952,0.5375197,2,15.7823301,0.1636841
RR034H_204_serRa_S202,4564,Triticum,,3,23.6734952,0.4000894,0,0,-100
RR034H_204_serRa_S202,5144,Podospora,,2,15.7823301,30.2995883,0,0,-100
RR034H_204_serRa_S202,7174,Culex,,25,197.2791263,3.3151256,0,0,-100
RR034H_204_serRa_S202,45234,Cordyceps,,2,15.7823301,4.4121987,0,0,-100
RR034H_204_serRa_S202,45350,Nematostella,,0,0,-100,1,7.8911651,6.1347887
RR034H_204_serRa_S202,76872,Boechera,,1,7.8911651,100,0,0,-100
RR034H_204_serRa_S202,81055,Wolfiporia,,1,7.8911651,0.217961,0,0,-100
RR034H_204_serRa_S202,110367,Bicyclus,,1,7.8911651,99,0,0,-100
RR034H_204_serRa_S202,131309,Parastrongyloides,,3,23.6734952,38.6387431,0,0,-100
RR034H_204_serRa_S202,168920,Placynthium,,9,71.0204855,100,0,0,-100
RR034H_204_serRa_S202,1092570,Perichaena,,10,78.9116505,100,0,0,-100
RR034H_214_serRa_S212,3705,Brassica,,1,5.6586691,0.6894836,0,0,-100
RR034H_214_serRa_S212,3987,Ricinus,,0,0,-100,7,39.6106836,0.6241983
RR034H_214_serRa_S212,4480,Aegilops,,6,33.9520145,11.1556874,0,0,-100
RR034H_214_serRa_S212,4527,Oryza,,2,11.3173382,-0.514095,0,0,-100
RR034H_214_serRa_S212,4564,Triticum,,2,11.3173382,-0.3488684,0,0,-100
RR034H_214_serRa_S212,4575,Zea,,6,33.9520145,13.0600473,0,0,-100
RR034H_214_serRa_S212,5581,Beauveria,,1,5.6586691,100,0,0,-100
RR034H_214_serRa_S212,5820,Plasmodium,,1,5.6586691,-0.9679384,0,0,-100
RR034H_214_serRa_S212,7174,Culex,,26,147.1253961,2.3132493,0,0,-100
RR034H_214_serRa_S212,45350,Nematostella,,0,0,-100,2,11.3173382,9.1181686
RR034H_209_serRa_S207,3319,Abies,,0,0,-100,3,6.2048596,100
RR034H_209_serRa_S207,3328,Picea,,2,4.1365731,99,4,8.2731462,100
RR034H_209_serRa_S207,3337,Pinus,,338,699.0808535,99,163,337.1307074,53.3379047
RR034H_209_serRa_S207,3689,Populus,,1,2.0682865,-0.6297403,0,0,-100
RR034H_209_serRa_S207,3705,Brassica,,0,0,-100,2,4.1365731,-0.6749389
RR034H_209_serRa_S207,3971,Viscum,,1,2.0682865,100,0,0,-100
RR034H_209_serRa_S207,3987,Ricinus,,0,0,-100,14,28.9560117,0.2668736
RR034H_209_serRa_S207,4480,Aegilops,,0,0,-100,1,2.0682865,1.3169035
RR034H_209_serRa_S207,4527,Oryza,,12,24.8194386,0.6350493,2,4.1365731,-0.5529338
RR034H_209_serRa_S207,4564,Triticum,,8,16.5462924,-0.0319199,1,2.0682865,-0.8966324
RR034H_209_serRa_S207,4575,Zea,,2,4.1365731,0.9937082,0,0,-100
RR034H_209_serRa_S207,5581,Beauveria,,3,6.2048596,100,0,0,-100
RR034H_209_serRa_S207,5820,Plasmodium,,2,4.1365731,-1.0418714,0,0,-100
RR034H_209_serRa_S207,7174,Culex,,17,35.1608713,0.0766338,0,0,-100
RR034H_209_serRa_S207,45234,Cordyceps,,2,4.1365731,0.4854228,0,0,-100
RR034H_209_serRa_S207,45350,Nematostella,,0,0,-100,1,2.0682865,1.0644499
RR034H_209_serRa_S207,345571,Melanaphis,,2,4.1365731,3.4808772,0,0,-100
RR034H_202_serRa_S200,3705,Brassica,,2,10.5907522,2.1853143,2,10.5907522,-0.2886855
RR034H_202_serRa_S200,3987,Ricinus,,0,0,-100,4,21.1815043,0.0061408
RR034H_202_serRa_S200,4512,Hordeum,,1,5.2953761,0.2377378,0,0,-100
RR034H_202_serRa_S200,4527,Oryza,,2,10.5907522,-0.5759337,0,0,-100
RR034H_202_serRa_S200,5073,Penicillium,,2,10.5907522,1.3695488,0,0,-100
RR034H_202_serRa_S200,5820,Plasmodium,,1,5.2953761,-0.9855846,0,0,-100
RR034H_202_serRa_S200,7174,Culex,,17,90.0213933,1.1725335,0,0,-100
RR034H_202_serRa_S200,99157,Hammondia,,4,21.1815043,-0.4636681,3,15.8861282,-0.2655371
RR034H_208_serRa_S206,3319,Abies,,0,0,-100,1,4.7545691,100
RR034H_208_serRa_S206,3325,Larix,,0,0,-100,1,4.7545691,100
RR034H_208_serRa_S206,3328,Picea,,0,0,-100,7,33.281984,100
RR034H_208_serRa_S206,3337,Pinus,,158,751.2219243,99,68,323.3107016,51.1320649
RR034H_208_serRa_S206,3987,Ricinus,,0,0,-100,5,23.7728457,0.0930463
RR034H_208_serRa_S206,4512,Hordeum,,1,4.7545691,0.1427908,0,0,-100
RR034H_208_serRa_S206,4527,Oryza,,0,0,-100,1,4.7545691,-0.5149056
RR034H_208_serRa_S206,4575,Zea,,1,4.7545691,1.2438118,0,0,-100
RR034H_208_serRa_S206,5333,Schizophyllum,,1,4.7545691,5.4603913,0,0,-100
RR034H_208_serRa_S206,7174,Culex,,6,28.5274148,-0.0558769,0,0,-100
RR034H_208_serRa_S206,45350,Nematostella,,0,0,-100,1,4.7545691,3.4035615
RR034H_208_serRa_S206,345571,Melanaphis,,2,9.5091383,8.7387678,0,0,-100
RR034H_215_serRa_S213,3337,Pinus,,2,11.3941935,99,0,0,-100
RR034H_215_serRa_S213,3987,Ricinus,,0,0,-100,17,96.8506449,2.5438493
RR034H_215_serRa_S213,4480,Aegilops,,1,5.6970968,1.3522706,0,0,-100
RR034H_215_serRa_S213,4527,Oryza,,2,11.3941935,-0.5075539,0,0,-100
RR034H_215_serRa_S213,4564,Triticum,,3,17.0912903,0.0011147,0,0,-100
RR034H_215_serRa_S213,4575,Zea,,1,5.6970968,1.6252537,0,0,-100
RR034H_215_serRa_S213,5820,Plasmodium,,3,17.0912903,-0.4126198,0,0,-100
RR034H_215_serRa_S213,7174,Culex,,7,39.8796773,0.1708972,0,0,-100
RR034H_215_serRa_S213,45350,Nematostella,,2,11.3941935,6.5828986,1,5.6970968,4.2242784
RR034H_215_serRa_S213,99157,Hammondia,,4,22.788387,-0.4201312,1,5.6970968,-0.6469374
RR034H_206_serRa_S204,3325,Larix,,0,0,-100,1,4.3253718,100
RR034H_206_serRa_S204,3328,Picea,,1,4.3253718,99,8,34.6029741,100
RR034H_206_serRa_S204,3337,Pinus,,212,916.9788143,99,83,359.0058566,56.8294428
RR034H_206_serRa_S204,3705,Brassica,,1,4.3253718,0.2851134,0,0,-100
RR034H_206_serRa_S204,3987,Ricinus,,4,17.3014871,32.3497008,10,43.2537177,0.7463744
RR034H_206_serRa_S204,4512,Hordeum,,1,4.3253718,0.0674385,0,0,-100
RR034H_206_serRa_S204,4527,Oryza,,1,4.3253718,-1.1091711,1,4.3253718,-0.5413161
RR034H_206_serRa_S204,4564,Triticum,,4,17.3014871,0.0138556,2,8.6507435,-0.2924047
RR034H_206_serRa_S204,5073,Penicillium,,1,4.3253718,0.1898011,0,0,-100
RR034H_206_serRa_S204,7174,Culex,,11,47.5790894,0.3247014,0,0,-100
RR034H_206_serRa_S204,35719,Thielavia,,2,8.6507435,4.6034824,0,0,-100
RR034H_206_serRa_S204,45234,Cordyceps,,1,4.3253718,0.5490829,0,0,-100
RR034H_206_serRa_S204,45350,Nematostella,,0,0,-100,3,12.9761153,10.562568
RR034H_206_serRa_S204,99157,Hammondia,,3,12.9761153,-0.6859852,0,0,-100
RR034H_206_serRa_S204,199487,Hyalella,,1,4.3253718,0.2242401,0,0,-100
RR034H_219_serRa_S217,3987,Ricinus,,0,0,-100,13,65.8708121,1.5048817
RR034H_219_serRa_S217,4527,Oryza,,1,5.0669855,-1.0460535,0,0,-100
RR034H_219_serRa_S217,4930,Saccharomyces,,3,15.2009566,0.4697382,0,0,-100
RR034H_219_serRa_S217,5073,Penicillium,,3,15.2009566,2.237633,0,0,-100
RR034H_219_serRa_S217,5340,Agaricus,,0,0,-100,3,15.2009566,1.2723659
RR034H_219_serRa_S217,5581,Beauveria,,1,5.0669855,100,0,0,-100
RR034H_219_serRa_S217,5748,Nannochloropsis,,22,111.4736821,5.7594686,0,0,-100
RR034H_219_serRa_S217,5820,Plasmodium,,1,5.0669855,-0.9966783,0,0,-100
RR034H_219_serRa_S217,7174,Culex,,40,202.679422,3.4230025,0,0,-100
RR034H_219_serRa_S217,45234,Cordyceps,,1,5.0669855,0.7991441,0,0,-100
RR034H_219_serRa_S217,45350,Nematostella,,0,0,-100,2,10.1339711,8.087738
RR034H_219_serRa_S217,51654,Plutella,,3,15.2009566,0.7111314,0,0,-100
RR034H_219_serRa_S217,81055,Wolfiporia,,4,20.2679422,1.4301583,0,0,-100
RR034H_219_serRa_S217,131309,Parastrongyloides,,2,10.1339711,16.0877158,0,0,-100
RR034H_219_serRa_S217,199487,Hyalella,,1,5.0669855,0.3494843,0,0,-100
RR034H_213_serRa_S211,3328,Picea,,2,7.3378339,99,0,0,-100
RR034H_213_serRa_S211,3987,Ricinus,,0,0,-100,15,55.033754,1.1414403
RR034H_213_serRa_S211,4480,Aegilops,,1,3.6689169,0.6485668,0,0,-100
RR034H_213_serRa_S211,4527,Oryza,,1,3.6689169,-1.1650411,0,0,-100
RR034H_213_serRa_S211,4564,Triticum,,7,25.6824186,0.5218586,0,0,-100
RR034H_213_serRa_S211,4930,Saccharomyces,,2,7.3378339,-0.0226579,0,0,-100
RR034H_213_serRa_S211,7174,Culex,,16,58.702671,0.5469073,0,0,-100
RR034H_213_serRa_S211,35719,Thielavia,,1,3.6689169,1.4350467,0,0,-100
RR034H_213_serRa_S211,45350,Nematostella,,2,7.3378339,4.0801624,4,14.6756677,12.0424729
RR034H_213_serRa_S211,51654,Plutella,,1,3.6689169,-0.3674358,0,0,-100
RR034H_213_serRa_S211,76872,Boechera,,1,3.6689169,100,0,0,-100
RR034H_228_serRa_S226,3689,Populus,,1,1.0679539,-0.7291848,0,0,-100
RR034H_228_serRa_S226,3705,Brassica,,3,3.2038617,-0.0550246,1,1.0679539,-0.8585819
RR034H_228_serRa_S226,4564,Triticum,,1,1.0679539,-0.9701261,0,0,-100
RR034H_228_serRa_S226,4575,Zea,,2,2.1359078,0.1840369,0,0,-100
RR034H_228_serRa_S226,35719,Thielavia,,1,1.0679539,-0.2191627,0,0,-100
RR034H_228_serRa_S226,51654,Plutella,,1,1.0679539,-0.6106983,0,0,-100
RR034H_205_serRa_S203,3325,Larix,,1,0.3855573,100,0,0,-100
RR034H_205_serRa_S203,3328,Picea,,2,0.7711147,29.2927139,17,6.5544746,100
RR034H_205_serRa_S203,3337,Pinus,,436,168.1029962,99,166,64.0025169,9.7433465
RR034H_205_serRa_S203,3689,Populus,,1,0.3855573,-0.7970229,3,1.156672,1.9484557
RR034H_205_serRa_S203,3705,Brassica,,4,1.5422293,-0.5589741,0,0,-100
RR034H_205_serRa_S203,3764,Rosa,,1,0.3855573,-0.047848,0,0,-100
RR034H_205_serRa_S203,3987,Ricinus,,0,0,-100,10,3.8555733,-0.5749173
RR034H_205_serRa_S203,4527,Oryza,,1,0.3855573,-1.4444831,7,2.6989013,-0.6414004
RR034H_205_serRa_S203,4564,Triticum,,2,0.7711147,-0.9881187,0,0,-100
RR034H_205_serRa_S203,4575,Zea,,1,0.3855573,-0.5243317,0,0,-100
RR034H_205_serRa_S203,5340,Agaricus,,2,0.7711147,-0.2481391,0,0,-100
RR034H_205_serRa_S203,5498,Cladosporium,,2,0.7711147,-0.556916,0,0,-100
RR034H_205_serRa_S203,5581,Beauveria,,4,1.5422293,100,0,0,-100
RR034H_205_serRa_S203,7174,Culex,,22,8.4822613,-0.456301,0,0,-100
RR034H_205_serRa_S203,7374,Lucilia,,1,0.3855573,-0.1924794,0,0,-100
RR034H_205_serRa_S203,13332,Amborella,,2,0.7711147,2.7477115,0,0,-100
RR034H_205_serRa_S203,45234,Cordyceps,,5,1.9277867,-0.2593471,0,0,-100
RR034H_205_serRa_S203,45350,Nematostella,,2,0.7711147,0.0285578,1,0.3855573,-0.400806
RR034H_205_serRa_S203,99157,Hammondia,,3,1.156672,-1.0062215,3,1.156672,-0.8168966
RR034H_205_serRa_S203,199487,Hyalella,,0,0,-100,1,0.3855573,100
RR034H_218_serRa_S216,3705,Brassica,,1,3.9795293,0.1802243,0,0,-100
RR034H_218_serRa_S216,3987,Ricinus,,0,0,-100,6,23.8771758,0.0965452
RR034H_218_serRa_S216,4512,Hordeum,,3,11.9385879,1.4040566,0,0,-100
RR034H_218_serRa_S216,4527,Oryza,,4,15.9181172,-0.1225293,0,0,-100
RR034H_218_serRa_S216,4564,Triticum,,7,27.8567051,0.6536511,2,7.9590586,-0.355897
RR034H_218_serRa_S216,4575,Zea,,2,7.9590586,2.5406719,0,0,-100
RR034H_218_serRa_S216,4930,Saccharomyces,,2,7.9590586,0.0162438,0,0,-100
RR034H_218_serRa_S216,5340,Agaricus,,1,3.9795293,1.7000384,0,0,-100
RR034H_218_serRa_S216,5598,Alternaria,,1,3.9795293,-0.8030996,0,0,-100
RR034H_218_serRa_S216,5748,Nannochloropsis,,1,3.9795293,-0.2875801,0,0,-100
RR034H_218_serRa_S216,5820,Plasmodium,,0,0,-100,3,11.9385879,0.3393553
RR034H_218_serRa_S216,7174,Culex,,12,47.7543516,0.3282025,0,0,-100
RR034H_218_serRa_S216,33194,Bipolaris,,2,7.9590586,-0.13854,0,0,-100
RR034H_218_serRa_S216,45350,Nematostella,,0,0,-100,2,7.9590586,6.1939078
RR034H_218_serRa_S216,51654,Plutella,,1,3.9795293,-0.3383848,1,3.9795293,100
RR034H_218_serRa_S216,99157,Hammondia,,2,7.9590586,-0.8219175,1,3.9795293,-0.7112301
RR034H_218_serRa_S216,131309,Parastrongyloides,,1,3.9795293,5.8370611,0,0,-100
RR034H_218_serRa_S216,199487,Hyalella,,0,0,-100,2,7.9590586,100
RR034H_218_serRa_S216,345571,Melanaphis,,2,7.9590586,7.2217737,0,0,-100
RR034H_220_serRa_S218,3689,Populus,,6,21.3667604,1.2887496,0,0,-100
RR034H_220_serRa_S218,3705,Brassica,,2,7.1222535,1.133368,2,7.1222535,-0.4962594
RR034H_220_serRa_S218,3987,Ricinus,,6,21.3667604,40.0558835,20,71.2225348,1.6843619
RR034H_220_serRa_S218,4480,Aegilops,,26,92.5892953,31.5006663,19,67.6614081,66.6278816
RR034H_220_serRa_S218,4527,Oryza,,9,32.0501407,1.2504439,0,0,-100
RR034H_220_serRa_S218,4564,Triticum,,89,316.9402799,18.1762041,7,24.9278872,1.2017337
RR034H_220_serRa_S218,5820,Plasmodium,,2,7.1222535,-0.8968474,0,0,-100
RR034H_220_serRa_S218,7174,Culex,,2,7.1222535,-0.4834687,0,0,-100
RR034H_220_serRa_S218,35719,Thielavia,,1,3.5611267,1.3664922,0,0,-100
RR034H_220_serRa_S218,45350,Nematostella,,2,7.1222535,3.9471513,2,7.1222535,5.4652501
RR034H_220_serRa_S218,105767,Tremella,,2,7.1222535,100,0,0,-100
RR034H_225_serRa_S223,3337,Pinus,,2,9.6895469,99,0,0,-100
RR034H_225_serRa_S223,3705,Brassica,,4,19.3790938,4.8506936,0,0,-100
RR034H_225_serRa_S223,3987,Ricinus,,0,0,-100,13,62.982055,1.4080017
RR034H_225_serRa_S223,4527,Oryza,,5,24.2238673,0.5843611,0,0,-100
RR034H_225_serRa_S223,4564,Triticum,,12,58.1372815,2.4890823,0,0,-100
RR034H_225_serRa_S223,4930,Saccharomyces,,4,19.3790938,0.7313771,0,0,-100
RR034H_225_serRa_S223,5073,Penicillium,,1,4.8447735,0.2876025,0,0,-100
RR034H_225_serRa_S223,5340,Agaricus,,2,9.6895469,5.1672113,0,0,-100
RR034H_225_serRa_S223,5598,Alternaria,,3,14.5343204,-0.4665599,1,4.8447735,4.1446847
RR034H_225_serRa_S223,7174,Culex,,41,198.6357118,3.3422249,0,0,-100
RR034H_225_serRa_S223,13332,Amborella,,2,9.6895469,39.6990707,0,0,-100
RR034H_225_serRa_S223,35719,Thielavia,,3,14.5343204,8.3454303,0,0,-100
RR034H_225_serRa_S223,45350,Nematostella,,1,4.8447735,2.5419674,1,4.8447735,3.482108
RR034H_225_serRa_S223,51654,Plutella,,1,4.8447735,-0.2574604,0,0,-100
RR034H_225_serRa_S223,99157,Hammondia,,2,9.6895469,-0.7750316,2,9.6895469,-0.4974903
RR034H_225_serRa_S223,131309,Parastrongyloides,,5,24.2238673,39.5554265,0,0,-100
RR034H_225_serRa_S223,199487,Hyalella,,0,0,-100,2,9.6895469,100
RR034H_222_serRa_S220,3689,Populus,,0,0,-100,1,5.6132473,11.2935163
RR034H_222_serRa_S220,3987,Ricinus,,0,0,-100,4,22.4529891,0.0487824
RR034H_222_serRa_S220,4564,Triticum,,1,5.6132473,-0.694617,0,0,-100
RR034H_222_serRa_S220,4575,Zea,,2,11.2264945,3.8630065,0,0,-100
RR034H_222_serRa_S220,4930,Saccharomyces,,1,5.6132473,-0.1306531,0,0,-100
RR034H_222_serRa_S220,5073,Penicillium,,4,22.4529891,3.6031636,0,0,-100
RR034H_222_serRa_S220,5144,Podospora,,1,5.6132473,10.4209764,0,0,-100
RR034H_222_serRa_S220,7174,Culex,,24,134.7179343,2.0653965,0,0,-100
RR034H_222_serRa_S220,99157,Hammondia,,6,33.6794836,-0.1250475,0,0,-100
RR034H_222_serRa_S220,110367,Bicyclus,,2,11.2264945,99,0,0,-100
RR034H_222_serRa_S220,199487,Hyalella,,1,5.6132473,0.4417374,0,0,-100
RR034H_222_serRa_S220,313557,Cochliopodium,,8,44.9059781,100,0,0,-100
RR034H_221_serRa_S219,3328,Picea,,1,2.9977637,99,0,0,-100
RR034H_221_serRa_S219,3987,Ricinus,,0,0,-100,14,41.9686914,0.7032786
RR034H_221_serRa_S219,4527,Oryza,,1,2.9977637,-1.222162,0,0,-100
RR034H_221_serRa_S219,4564,Triticum,,4,11.9910547,-0.3080317,0,0,-100
RR034H_221_serRa_S219,5073,Penicillium,,0,0,-100,2,5.9955273,0.4107241
RR034H_221_serRa_S219,5144,Podospora,,4,11.9910547,22.88837,0,0,-100
RR034H_221_serRa_S219,5598,Alternaria,,0,0,-100,2,5.9955273,5.2353743
RR034H_221_serRa_S219,5820,Plasmodium,,1,2.9977637,-1.0971869,0,0,-100
RR034H_221_serRa_S219,7174,Culex,,27,80.939619,0.991115,0,0,-100
RR034H_221_serRa_S219,13332,Amborella,,1,2.9977637,11.9732912,0,0,-100
RR034H_221_serRa_S219,37840,Pestalotiopsis,,1,2.9977637,28.4566472,0,0,-100
RR034H_221_serRa_S219,45350,Nematostella,,2,5.9955273,3.2519718,7,20.9843457,17.5358272
RR034H_221_serRa_S219,110367,Bicyclus,,1,2.9977637,57.3607258,0,0,-100
RR034H_221_serRa_S219,199487,Hyalella,,1,2.9977637,3.27e-05,1,2.9977637,100
RR034H_226_serRa_S224,3337,Pinus,,3,14.3392475,99,0,0,-100
