sample_name,tax_id,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
RR034H_029_nsbRa_S27,12059,Enterovirus,,1,1.4537757,-0.452912,0,0,-100
RR034H_029_nsbRa_S27,197911,Alphainfluenzavirus,,16,23.2604119,100,16,23.2604119,100
RR034H_029_nsbRa_S27,1623304,Sfi21dt1virus,,1,1.4537757,100,0,0,-100
RR034H_036_nsbRa_S34,10663,T4virus,,1,5.3635408,100,1,5.3635408,100
RR034H_036_nsbRa_S34,162387,Metapneumovirus,,32,171.6333054,100,32,171.6333054,100
RR034H_036_nsbRa_S34,1623303,Sfi11virus,,1,5.3635408,100,0,0,-100
RR034H_036_nsbRa_S34,1623304,Sfi21dt1virus,,13,69.7260303,100,11,58.9989487,100
RR034H_038_nsbRa_S36,12059,Enterovirus,,400,438.5878349,71.4264038,399,437.4913653,100
RR034H_035_nsbRa_S33,694002,Betacoronavirus,,2,1.1225146,100,0,0,-100
RR034H_035_nsbRa_S33,1868215,Orthopneumovirus,,2038,1143.84239,100,2035,1142.158618,100
RR034H_033_nsbRa_S31,10509,Mastadenovirus,,7,3.9260688,-0.9343973,6,3.3652018,-0.9159877
RR034H_033_nsbRa_S31,10663,T4virus,,1,0.560867,100,0,0,-100
RR034H_033_nsbRa_S31,119164,Polerovirus,,1,0.560867,100,0,0,-100
RR034H_033_nsbRa_S31,162387,Metapneumovirus,,71,39.8215546,100,70,39.2606876,100
RR034H_033_nsbRa_S31,186938,Respirovirus,,6,3.3652018,100,6,3.3652018,100
RR034H_033_nsbRa_S31,693996,Alphacoronavirus,,2,1.1217339,100,0,0,-100
RR034H_033_nsbRa_S31,1507401,Bocaparvovirus,,1,0.560867,100,0,0,-100
RR034H_033_nsbRa_S31,1920860,Kp36virus,,1,0.560867,100,0,0,-100
RR034H_033_nsbRa_S31,1982370,Pis4avirus,,1,0.560867,100,0,0,-100
RR034H_041_nsbRa_S39,12059,Enterovirus,,503,374.2308923,60.8439912,515,383.1588658,100
RR034H_041_nsbRa_S39,687332,Betatorquevirus,,2,1.4879956,100,0,0,-100
RR034H_041_nsbRa_S39,1868215,Orthopneumovirus,,548,407.7107932,100,548,407.7107932,100
RR034H_031_nsbRa_S29,10358,Cytomegalovirus,,1,0.3756111,100,0,0,-100
RR034H_031_nsbRa_S29,10509,Mastadenovirus,,1,0.3756111,-1.0153827,0,0,-100
RR034H_031_nsbRa_S29,12059,Enterovirus,,5,1.8780556,-0.3831463,0,0,-100
RR034H_031_nsbRa_S29,12234,Tobamovirus,,46,17.2781115,100,44,16.5268892,100
RR034H_031_nsbRa_S29,197911,Alphainfluenzavirus,,1,0.3756111,100,0,0,-100
RR034H_031_nsbRa_S29,1623304,Sfi21dt1virus,,1,0.3756111,100,0,0,-100
RR034H_028_nsbRa_S26,10294,Simplexvirus,,2,0.5957864,100,0,0,-100
RR034H_028_nsbRa_S26,10663,T4virus,,1,0.2978932,100,0,0,-100
RR034H_028_nsbRa_S26,12234,Tobamovirus,,1,0.2978932,100,0,0,-100
RR034H_028_nsbRa_S26,153135,Gammaretrovirus,,1,0.2978932,100,0,0,-100
RR034H_028_nsbRa_S26,333750,Alphapapillomavirus,,1,0.2978932,100,0,0,-100
RR034H_028_nsbRa_S26,694002,Betacoronavirus,,102,30.3851044,100,101,30.0872112,100
RR034H_028_nsbRa_S26,1507401,Bocaparvovirus,,113,33.6619294,100,110,32.7682498,100
RR034H_028_nsbRa_S26,1982251,Pa6virus,,1,0.2978932,2.4250174,0,0,-100
RR034H_034_nsbRa_S32,10358,Cytomegalovirus,,1,0.6284289,100,0,0,-100
RR034H_034_nsbRa_S32,12059,Enterovirus,,236,148.3092121,23.6949851,222,139.511208,100
RR034H_034_nsbRa_S32,12234,Tobamovirus,,4,2.5137155,100,4,2.5137155,100
RR034H_034_nsbRa_S32,119164,Polerovirus,,5,3.1421443,100,7,4.3990021,100
RR034H_034_nsbRa_S32,1623305,Sk1virus,,1,0.6284289,-0.3481453,0,0,-100
RR034H_032_nsbRa_S30,10358,Cytomegalovirus,,1,0.3462625,100,0,0,-100
RR034H_032_nsbRa_S30,10509,Mastadenovirus,,4,1.3850502,-0.9923576,4,1.3850502,-0.9751011
RR034H_032_nsbRa_S30,12059,Enterovirus,,2,0.6925251,-0.5780868,0,0,-100
RR034H_032_nsbRa_S30,12160,Closterovirus,,1,0.3462625,100,0,0,-100
RR034H_032_nsbRa_S30,162387,Metapneumovirus,,1,0.3462625,100,0,0,-100
RR034H_032_nsbRa_S30,197911,Alphainfluenzavirus,,2,0.6925251,100,0,0,-100
RR034H_032_nsbRa_S30,197912,Betainfluenzavirus,,56,19.3907026,100,51,17.6593898,100
RR034H_032_nsbRa_S30,693996,Alphacoronavirus,,1,0.3462625,100,0,0,-100
RR034H_032_nsbRa_S30,694002,Betacoronavirus,,1,0.3462625,100,0,0,-100
RR034H_032_nsbRa_S30,1868215,Orthopneumovirus,,4,1.3850502,100,4,1.3850502,100
RR034H_032_nsbRa_S30,1891714,Betapolyomavirus,,1,0.3462625,100,0,0,-100
RR034H_045_nsbRa_S43,12059,Enterovirus,,2,5.5644277,0.2230153,1,2.7822139,100
RR034H_045_nsbRa_S43,1868215,Orthopneumovirus,,2,5.5644277,100,2,5.5644277,100
RR034H_050_nsbRa_S48,694002,Betacoronavirus,,1865,9562.5333279,100,1867,9572.7880553,100
RR034H_052_nsbRa_S50,1868215,Orthopneumovirus,,46,311.77563,100,46,311.77563,100
RR034H_043_nsbRa_S41,10358,Cytomegalovirus,,24,13.3894649,100,20,11.1578875,100
RR034H_043_nsbRa_S41,12059,Enterovirus,,1,0.5578944,-0.6002246,0,0,-100
RR034H_043_nsbRa_S41,693996,Alphacoronavirus,,1,0.5578944,100,0,0,-100
RR034H_043_nsbRa_S41,1868215,Orthopneumovirus,,11546,6441.4484277,100,11513,6423.0379134,100
RR034H_043_nsbRa_S41,1920860,Kp36virus,,37,20.6420918,100,33,18.4105143,100
RR034H_048_nsbRa_S46,10358,Cytomegalovirus,,2,1.4328167,100,1,0.7164083,100
RR034H_048_nsbRa_S46,1868215,Orthopneumovirus,,15651,11212.5067701,100,15630,11197.4621951,100
RR034H_046_nsbRa_S44,10358,Cytomegalovirus,,49,24.3673684,100,45,22.3781955,100
RR034H_046_nsbRa_S44,12059,Enterovirus,,2,0.9945865,-0.5284179,1,0.4972932,100
RR034H_046_nsbRa_S44,1868215,Orthopneumovirus,,2945,1464.528571,100,2942,1463.0366913,100
RR034H_039_nsbRa_S37,10509,Mastadenovirus,,2,1.0093985,-1.0009261,4,2.018797,-0.9561819
RR034H_039_nsbRa_S37,12160,Closterovirus,,2,1.0093985,100,0,0,-100
RR034H_039_nsbRa_S37,12234,Tobamovirus,,2,1.0093985,100,2,1.0093985,100
RR034H_039_nsbRa_S37,162387,Metapneumovirus,,1,0.5046993,100,0,0,-100
RR034H_039_nsbRa_S37,197911,Alphainfluenzavirus,,1,0.5046993,100,0,0,-100
RR034H_039_nsbRa_S37,197912,Betainfluenzavirus,,1,0.5046993,100,0,0,-100
RR034H_039_nsbRa_S37,687332,Betatorquevirus,,8,4.037594,100,26,13.1221806,100
RR034H_039_nsbRa_S37,693996,Alphacoronavirus,,1,0.5046993,100,4,2.018797,100
RR034H_039_nsbRa_S37,694002,Betacoronavirus,,352192,177751.0399328,100,352019,177663.7269617,100
RR034H_039_nsbRa_S37,1868215,Orthopneumovirus,,25233,12735.0762954,100,25214,12725.4870095,100
RR034H_057_nsbRa_S55,10358,Cytomegalovirus,,28,56.6127767,100,26,52.5690069,100
RR034H_057_nsbRa_S55,10509,Mastadenovirus,,34,68.744086,0.5440923,29,58.6346616,0.73397
RR034H_057_nsbRa_S55,12059,Enterovirus,,2,4.0437698,-0.0270312,2,4.0437698,100
RR034H_057_nsbRa_S55,693996,Alphacoronavirus,,28,56.6127767,100,27,54.5908918,100
RR034H_057_nsbRa_S55,1507401,Bocaparvovirus,,778,1573.0264382,100,776,1568.9826684,100
RR034H_057_nsbRa_S55,1891714,Betapolyomavirus,,24,48.5252372,100,20,40.4376976,100
RR034H_061_nsbRa_S59,10358,Cytomegalovirus,,4,14.5059982,100,4,14.5059982,100
RR034H_061_nsbRa_S59,12059,Enterovirus,,4,14.5059982,1.6933056,3,10.8794987,100
RR034H_061_nsbRa_S59,162387,Metapneumovirus,,719,2607.4531819,100,720,2611.0796814,100
RR034H_063_nsbRa_S61,10294,Simplexvirus,,2,11.823825,100,2,11.823825,100
RR034H_063_nsbRa_S61,10509,Mastadenovirus,,2,11.823825,-0.7542506,2,11.823825,-0.6634726
RR034H_064_nsbRa_S62,10509,Mastadenovirus,,44,415.2980708,8.4489383,44,415.2980708,11.3814336
RR034H_065_nsbRa_S63,162387,Metapneumovirus,,13,65.3148174,100,13,65.3148174,100
RR034H_062_nsbRa_S60,12059,Enterovirus,,2,5.3840438,0.1933542,0,0,-100
RR034H_062_nsbRa_S60,162387,Metapneumovirus,,1391,3744.602496,100,1388,3736.5264303,100
RR034H_047_nsbRa_S45,10663,T4virus,,1,0.2642939,100,0,0,-100
RR034H_047_nsbRa_S45,1623304,Sfi21dt1virus,,3,0.7928816,100,1,0.2642939,100
RR034H_047_nsbRa_S45,1868215,Orthopneumovirus,,174,45.9871341,100,171,45.1942524,100
RR034H_056_nsbRa_S54,10663,T4virus,,2,0.7668265,100,0,0,-100
RR034H_056_nsbRa_S54,12059,Enterovirus,,10,3.8341324,-0.0615025,10,3.8341324,100
RR034H_056_nsbRa_S54,12234,Tobamovirus,,1,0.3834132,100,1,0.3834132,100
RR034H_056_nsbRa_S54,197911,Alphainfluenzavirus,,1,0.3834132,100,0,0,-100
RR034H_056_nsbRa_S54,694002,Betacoronavirus,,2,0.7668265,100,2,0.7668265,100
RR034H_056_nsbRa_S54,1623305,Sk1virus,,1,0.3834132,-0.3886321,0,0,-100
RR034H_056_nsbRa_S54,1982370,Pis4avirus,,1,0.3834132,100,0,0,-100
RR034H_070_nsbRa_S68,1623303,Sfi11virus,,2,7.5200975,100,2,7.5200975,100
RR034H_055_nsbRa_S53,10358,Cytomegalovirus,,37,13.1838968,100,34,12.1149322,100
RR034H_055_nsbRa_S53,10509,Mastadenovirus,,6,2.1379292,-0.9751845,4,1.4252861,-0.9739
RR034H_055_nsbRa_S53,12059,Enterovirus,,14590,5198.7312103,99,14586,5197.3059241,100
RR034H_055_nsbRa_S53,197911,Alphainfluenzavirus,,3,1.0689646,100,0,0,-100
RR034H_055_nsbRa_S53,1868215,Orthopneumovirus,,2,0.7126431,100,2,0.7126431,100
RR034H_059_nsbRa_S57,10509,Mastadenovirus,,2,7.9519701,-0.8425671,2,7.9519701,-0.779059
RR034H_059_nsbRa_S57,1623305,Sk1virus,,4,15.9039402,2.1760109,2,7.9519701,2.1766136
RR034H_060_nsbRa_S58,10358,Cytomegalovirus,,2,0.5928522,100,0,0,-100
RR034H_060_nsbRa_S58,12059,Enterovirus,,24,7.1142266,0.4778536,23,6.8178005,100
RR034H_060_nsbRa_S58,12234,Tobamovirus,,1,0.2964261,100,0,0,-100
RR034H_060_nsbRa_S58,197911,Alphainfluenzavirus,,2,0.5928522,100,0,0,-100
RR034H_060_nsbRa_S58,333750,Alphapapillomavirus,,1,0.2964261,100,0,0,-100
RR034H_042_nsbRa_S40,10509,Mastadenovirus,,4,2.5672392,-0.965392,4,2.5672392,-0.9398093
RR034H_042_nsbRa_S40,12059,Enterovirus,,131600,84462.1698049,99,131550,84430.0793149,100
RR034H_042_nsbRa_S40,1868215,Orthopneumovirus,,4,2.5672392,100,4,2.5672392,100
RR034H_049_nsbRa_S47,10509,Mastadenovirus,,16,6.1608885,-0.8834214,16,6.1608885,-0.8325281
RR034H_049_nsbRa_S47,12059,Enterovirus,,32467,12501.5979805,99,32460,12498.9025917,100
RR034H_074_nsbRa_S72,10509,Mastadenovirus,,4,10.4848729,-0.7847919,4,10.4848729,-0.7034443
RR034H_074_nsbRa_S72,12059,Enterovirus,,13547,35509.6434619,99,13546,35507.0222437,100
RR034H_074_nsbRa_S72,12234,Tobamovirus,,2,5.2424365,100,2,5.2424365,100
RR034H_074_nsbRa_S72,119164,Polerovirus,,4,10.4848729,100,3,7.8636547,100
RR034H_074_nsbRa_S72,1623305,Sk1virus,,1,2.6212182,-0.0188528,0,0,-100
RR034H_071_nsbRa_S69,10358,Cytomegalovirus,,1,0.8265105,100,0,0,-100
RR034H_071_nsbRa_S69,10509,Mastadenovirus,,1,0.8265105,-1.0050978,0,0,-100
RR034H_071_nsbRa_S69,12059,Enterovirus,,2,1.653021,-0.4201495,0,0,-100
RR034H_071_nsbRa_S69,693996,Alphacoronavirus,,1,0.8265105,100,0,0,-100
RR034H_071_nsbRa_S69,1982251,Pa6virus,,6,4.9590629,47.367116,6,4.9590629,95.1818092
RR034H_077_nsbRa_S75,162387,Metapneumovirus,,8,21.7020953,100,8,21.7020953,100
RR034H_081_nsbRa_S79,10509,Mastadenovirus,,1,2.3681531,-0.9699331,0,0,-100
RR034H_081_nsbRa_S79,1868215,Orthopneumovirus,,2,4.7363062,100,2,4.7363062,100
RR034H_067_nsbRa_S65,10509,Mastadenovirus,,3,0.9917965,-1.0013276,2,0.6611977,-0.9967103
RR034H_067_nsbRa_S65,12059,Enterovirus,,2,0.6611977,-0.5832381,0,0,-100
RR034H_067_nsbRa_S65,119164,Polerovirus,,1,0.3305988,100,0,0,-100
RR034H_067_nsbRa_S65,197911,Alphainfluenzavirus,,1,0.3305988,100,0,0,-100
RR034H_067_nsbRa_S65,694002,Betacoronavirus,,2,0.6611977,100,0,0,-100
RR034H_067_nsbRa_S65,1623305,Sk1virus,,2,0.6611977,-0.3427305,0,0,-100
RR034H_067_nsbRa_S65,1868215,Orthopneumovirus,,4,1.3223954,100,4,1.3223954,100
RR034H_075_nsbRa_S73,12234,Tobamovirus,,2,1.4585807,100,2,1.4585807,100
RR034H_075_nsbRa_S73,1868215,Orthopneumovirus,,6290,4587.2362521,100,6280,4579.9433487,100
RR034H_040_nsbRa_S38,10509,Mastadenovirus,,5,1.1664879,-0.9973429,3,0.6998927,-0.9955551
RR034H_040_nsbRa_S38,10663,T4virus,,1,0.2332976,100,0,0,-100
RR034H_040_nsbRa_S38,162387,Metapneumovirus,,1,0.2332976,100,0,0,-100
RR034H_040_nsbRa_S38,186938,Respirovirus,,1,0.2332976,100,0,0,-100
RR034H_040_nsbRa_S38,1623304,Sfi21dt1virus,,1,0.2332976,100,0,0,-100
RR034H_040_nsbRa_S38,1982251,Pa6virus,,4,0.9331903,8.5504299,0,0,-100
RR034H_040_nsbRa_S38,1982370,Pis4avirus,,1,0.2332976,100,0,0,-100
RR034H_078_nsbRa_S76,10358,Cytomegalovirus,,1,0.8689245,100,0,0,-100
RR034H_072_nsbRa_S70,10294,Simplexvirus,,2,1.048837,100,0,0,-100
RR034H_072_nsbRa_S70,10358,Cytomegalovirus,,1,0.5244185,100,0,0,-100
RR034H_072_nsbRa_S70,10509,Mastadenovirus,,1,0.5244185,-1.0119884,0,0,-100
RR034H_072_nsbRa_S70,12059,Enterovirus,,1,0.5244185,-0.6057291,0,0,-100
RR034H_072_nsbRa_S70,687332,Betatorquevirus,,1,0.5244185,100,0,0,-100
RR034H_072_nsbRa_S70,693996,Alphacoronavirus,,3,1.5732555,100,0,0,-100
RR034H_072_nsbRa_S70,694002,Betacoronavirus,,1,0.5244185,100,0,0,-100
RR034H_072_nsbRa_S70,1623304,Sfi21dt1virus,,2,1.048837,100,2,1.048837,100
RR034H_072_nsbRa_S70,1623305,Sk1virus,,10,5.244185,0.4145715,6,3.146511,0.5852439
RR034H_072_nsbRa_S70,1868215,Orthopneumovirus,,3321,1741.5938337,100,3311,1736.3496487,100
RR034H_082_nsbRa_S80,10294,Simplexvirus,,1,0.5643997,100,0,0,-100
RR034H_082_nsbRa_S80,12059,Enterovirus,,1,0.5643997,-0.5991549,0,0,-100
RR034H_082_nsbRa_S80,693996,Alphacoronavirus,,2,1.1287994,100,0,0,-100
RR034H_082_nsbRa_S80,1623303,Sfi11virus,,1,0.5643997,100,0,0,-100
RR034H_089_nsbRa_S87,10509,Mastadenovirus,,1,1.6780382,-0.9856745,0,0,-100
RR034H_089_nsbRa_S87,12059,Enterovirus,,1,1.6780382,-0.4160358,0,0,-100
RR034H_089_nsbRa_S87,12160,Closterovirus,,166,278.5543366,100,174,291.9786419,100
RR034H_089_nsbRa_S87,12234,Tobamovirus,,7,11.7462672,100,6,10.068229,100
RR034H_089_nsbRa_S87,197911,Alphainfluenzavirus,,4,6.7121527,100,0,0,-100
RR034H_089_nsbRa_S87,693996,Alphacoronavirus,,3,5.0341145,100,0,0,-100
RR034H_089_nsbRa_S87,1891714,Betapolyomavirus,,2,3.3560763,100,0,0,-100
RR034H_086_nsbRa_S84,10663,T4virus,,2,1.5247412,100,0,0,-100
RR034H_086_nsbRa_S84,197911,Alphainfluenzavirus,,1,0.7623706,100,0,0,-100
RR034H_086_nsbRa_S84,1982251,Pa6virus,,4,3.0494824,28.9553095,4,3.0494824,58.3580542
RR034H_092_nsbRa_S90,12059,Enterovirus,,304,825.5664907,99,304,825.5664907,100
RR034H_092_nsbRa_S90,1623304,Sfi21dt1virus,,0,0,-100,3,8.1470377,100
RR034H_085_nsbRa_S83,10509,Mastadenovirus,,14,20.3056287,-0.5607819,14,20.3056287,-0.4102656
RR034H_085_nsbRa_S83,10663,T4virus,,3,4.3512062,100,3,4.3512062,100
RR034H_085_nsbRa_S83,12059,Enterovirus,,16,23.2064328,3.1239452,15,21.7560308,100
RR034H_085_nsbRa_S83,1623303,Sfi11virus,,0,0,-100,22,31.9088451,100
RR034H_085_nsbRa_S83,1623304,Sfi21dt1virus,,231,335.0428739,100,195,282.8284,100
RR034H_087_nsbRa_S85,12059,Enterovirus,,1,0.7607768,-0.566864,0,0,-100
RR034H_087_nsbRa_S85,12160,Closterovirus,,4,3.0431071,100,4,3.0431071,100
RR034H_087_nsbRa_S85,1623303,Sfi11virus,,1,0.7607768,100,0,0,-100
RR034H_079_nsbRa_S77,10509,Mastadenovirus,,4,1.6168567,-0.9870701,4,1.6168567,-0.968181
RR034H_094_nsbRa_S92,1623304,Sfi21dt1virus,,2,4.3615555,100,1,2.1807778,100
RR034H_076_nsbRa_S74,10358,Cytomegalovirus,,1,0.320016,100,0,0,-100
RR034H_076_nsbRa_S74,12059,Enterovirus,,7663,2452.2824179,99,7660,2451.32237,100
RR034H_076_nsbRa_S74,12234,Tobamovirus,,2,0.640032,100,2,0.640032,100
RR034H_076_nsbRa_S74,1982251,Pa6virus,,8,2.5601278,24.2370467,8,2.5601278,48.9214923
RR034H_091_nsbRa_S89,12059,Enterovirus,,8,14.7033417,1.7257554,8,14.7033417,100
RR034H_091_nsbRa_S89,197911,Alphainfluenzavirus,,1,1.8379177,100,0,0,-100
RR034H_091_nsbRa_S89,333750,Alphapapillomavirus,,1,1.8379177,100,0,0,-100
RR034H_091_nsbRa_S89,693996,Alphacoronavirus,,1,1.8379177,100,0,0,-100
RR034H_091_nsbRa_S89,1623303,Sfi11virus,,6,11.0275063,100,4,7.3516709,100
RR034H_091_nsbRa_S89,1623304,Sfi21dt1virus,,1,1.8379177,100,2,3.6758354,100
RR034H_095_nsbRa_S93,12059,Enterovirus,,4,5.802332,0.2621347,4,5.802332,100
RR034H_095_nsbRa_S93,1868215,Orthopneumovirus,,125,181.3228737,100,115,166.8170438,100
RR034H_069_nsbRa_S67,10294,Simplexvirus,,1,0.2062997,100,0,0,-100
RR034H_069_nsbRa_S67,10358,Cytomegalovirus,,2,0.4125995,100,0,0,-100
RR034H_069_nsbRa_S67,12059,Enterovirus,,15638,3226.1152357,99,15481,3193.7261775,100
RR034H_069_nsbRa_S67,186938,Respirovirus,,1,0.2062997,100,0,0,-100
RR034H_069_nsbRa_S67,197911,Alphainfluenzavirus,,1,0.2062997,100,0,0,-100
RR034H_069_nsbRa_S67,693996,Alphacoronavirus,,8,1.6503979,100,0,0,-100
RR034H_097_nsbRa_S95,10358,Cytomegalovirus,,32,49.5730521,100,29,44.9255785,100
RR034H_097_nsbRa_S95,12059,Enterovirus,,40,61.9663151,9.4973535,33,51.12221,100
RR034H_096_nsbRa_S94,10509,Mastadenovirus,,8,8.9981869,-0.818703,6,6.7486401,-0.814982
RR034H_096_nsbRa_S94,10663,T4virus,,1,1.1247734,100,0,0,-100
RR034H_096_nsbRa_S94,12059,Enterovirus,,738,830.0827383,99,739,831.2075117,100
RR034H_084_nsbRa_S82,10509,Mastadenovirus,,1,0.249378,-1.0182621,0,0,-100
RR034H_084_nsbRa_S82,12059,Enterovirus,,2,0.498756,-0.6099489,0,0,-100
RR034H_084_nsbRa_S82,119164,Polerovirus,,1,0.249378,100,0,0,-100
RR034H_084_nsbRa_S82,197911,Alphainfluenzavirus,,1,0.249378,100,0,0,-100
RR034H_084_nsbRa_S82,333750,Alphapapillomavirus,,1,0.249378,100,0,0,-100
RR034H_084_nsbRa_S82,1623305,Sk1virus,,1,0.249378,-0.4107804,0,0,-100
RR034H_088_nsbRa_S86,10509,Mastadenovirus,,4,1.3702375,-0.9926954,4,1.3702375,-0.9755433
RR034H_088_nsbRa_S86,197912,Betainfluenzavirus,,1,0.3425594,100,0,0,-100
RR034H_105_nsbRa_S103,694002,Betacoronavirus,,132,449.3341685,100,135,459.5463087,100
RR034H_102_nsbRa_S100,12059,Enterovirus,,12,13.3258412,1.4992487,12,13.3258412,100
RR034H_090_nsbRa_S88,10358,Cytomegalovirus,,2,0.9341857,100,0,0,-100
RR034H_090_nsbRa_S88,12059,Enterovirus,,2,0.9341857,-0.5383498,0,0,-100
RR034H_090_nsbRa_S88,39744,Rubulavirus,,3843,1795.0377925,100,3832,1789.8997712,100
RR034H_090_nsbRa_S88,119164,Polerovirus,,1,0.4670928,100,0,0,-100
RR034H_090_nsbRa_S88,197911,Alphainfluenzavirus,,1,0.4670928,100,0,0,-100
RR034H_090_nsbRa_S88,693996,Alphacoronavirus,,3,1.4012785,100,0,0,-100
RR034H_090_nsbRa_S88,1623303,Sfi11virus,,0,0,-100,2,0.9341857,100
RR034H_090_nsbRa_S88,1623304,Sfi21dt1virus,,0,0,-100,2,0.9341857,100
RR034H_090_nsbRa_S88,1982251,Pa6virus,,4,1.8683714,17.5672648,2,0.9341857,17.5673316
RR034H_106_nsbRa_S104,186938,Respirovirus,,28,89.5593043,100,26,83.1622111,100
RR034H_106_nsbRa_S104,1623304,Sfi21dt1virus,,2,6.3970932,100,0,0,-100
RR034H_106_nsbRa_S104,1623305,Sk1virus,,10,31.9854658,4.8333544,5,15.9927329,4.8393824
RR034H_099_nsbRa_S97,12059,Enterovirus,,316,177.9145042,28.5630756,316,177.9145042,100
RR034H_099_nsbRa_S97,1623303,Sfi11virus,,0,0,-100,2,1.1260412,100
RR034H_099_nsbRa_S97,1623304,Sfi21dt1virus,,3,1.6890617,100,3,1.6890617,100
RR034H_099_nsbRa_S97,1623305,Sk1virus,,2,1.1260412,-0.2659188,0,0,-100
RR034H_107_nsbRa_S105,162387,Metapneumovirus,,3885,12455.6757485,100,3883,12449.2635602,100
RR034H_107_nsbRa_S105,1623305,Sk1virus,,4,12.8243766,1.6671376,4,12.8243766,3.7901535
RR034H_109_nsbRa_S107,1868215,Orthopneumovirus,,30,106.2511068,100,30,106.2511068,100
RR034H_110_nsbRa_S108,162387,Metapneumovirus,,2,6.9506711,100,2,6.9506711,100
RR034H_110_nsbRa_S108,1868215,Orthopneumovirus,,28,97.3093952,100,33,114.6860729,100
RR034H_098_nsbRa_S96,10358,Cytomegalovirus,,2,0.8706137,100,0,0,-100
RR034H_098_nsbRa_S96,10509,Mastadenovirus,,1,0.4353069,-1.0140211,0,0,-100
RR034H_098_nsbRa_S96,12059,Enterovirus,,20,8.7061374,0.7396164,18,7.8355237,100
RR034H_098_nsbRa_S96,197911,Alphainfluenzavirus,,2,0.8706137,100,0,0,-100
RR034H_113_nsbRa_S111,10358,Cytomegalovirus,,1,1.6236033,100,0,0,-100
RR034H_113_nsbRa_S111,197911,Alphainfluenzavirus,,1,1.6236033,100,0,0,-100
RR034H_113_nsbRa_S111,1507401,Bocaparvovirus,,1,1.6236033,100,0,0,-100
RR034H_113_nsbRa_S111,1868215,Orthopneumovirus,,1,1.6236033,100,0,0,-100
RR034H_113_nsbRa_S111,1891714,Betapolyomavirus,,1,1.6236033,100,0,0,-100
RR034H_101_nsbRa_S99,10509,Mastadenovirus,,10,13.1154077,-0.7247898,10,13.1154077,-0.6249151
RR034H_100_nsbRa_S98,10294,Simplexvirus,,1,0.4948339,100,0,0,-100
RR034H_100_nsbRa_S98,10509,Mastadenovirus,,1,0.4948339,-1.0126633,0,0,-100
RR034H_100_nsbRa_S98,162387,Metapneumovirus,,309,152.9036855,100,308,152.4088516,100
RR034H_100_nsbRa_S98,1623305,Sk1virus,,1,0.4948339,-0.3702208,0,0,-100
RR034H_111_nsbRa_S109,1868215,Orthopneumovirus,,4561,4285.7921433,100,4545,4270.7575732,100
RR034H_054_nsbRa_S52,10509,Mastadenovirus,,2,0.1902715,-1.0196103,2,0.1902715,-1.0107688
RR034H_054_nsbRa_S52,12059,Enterovirus,,92482,8798.3425073,99,92449,8795.2030282,100
RR034H_054_nsbRa_S52,12160,Closterovirus,,10,0.9513573,100,9,0.8562216,100
RR034H_054_nsbRa_S52,12234,Tobamovirus,,77,7.3254511,100,80,7.6108583,100
