sample_name,tax_id,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
RR034H_006_WBaR1_S6,5854,Plasmodium reichenowi,,2,22.1092195,99,0,0,-100
RR034H_006_WBaR1_S6,5858,Plasmodium malariae,,2,22.1092195,100,0,0,-100
RR034H_006_WBaR1_S6,5861,Plasmodium yoelii,,2,22.1092195,4.1419636,7,77.3822684,95.2571676
RR034H_006_WBaR1_S6,7176,Culex quinquefasciatus,,11,121.6007075,1.8033653,0,0,-100
RR034H_006_WBaR1_S6,28068,Rubrivivax gelatinosus,,8,88.4368782,7.2212451,0,0,-100
RR034H_006_WBaR1_S6,28095,Burkholderia gladioli,,1,11.0546098,4.2572667,0,0,-100
RR034H_006_WBaR1_S6,28101,Phyllobacterium myrsinacearum,,0,0,-100,2,22.1092195,1.9823538
RR034H_006_WBaR1_S6,28901,Salmonella enterica,,2,22.1092195,6.5804486,1,11.0546098,-0.074955
RR034H_006_WBaR1_S6,29388,Staphylococcus capitis,,21,232.1468052,2.5161898,13,143.709927,11.5386599
RR034H_006_WBaR1_S6,33010,Cutibacterium avidum,,8,88.4368782,74.1288211,3,33.1638293,99
RR034H_006_WBaR1_S6,33011,Cutibacterium granulosum,,28,309.5290736,24.1818747,15,165.8191466,26.3843002
RR034H_006_WBaR1_S6,34038,Rahnella aquatilis,,1,11.0546098,24.6320417,0,0,-100
RR034H_006_WBaR1_S6,34085,Riemerella anatipestifer,,1,11.0546098,0.7672835,0,0,-100
RR034H_006_WBaR1_S6,35806,Rhodovulum sulfidophilum,,1,11.0546098,21.9952611,0,0,-100
RR034H_006_WBaR1_S6,36330,Plasmodium ovale,,1,11.0546098,45.3548773,0,0,-100
RR034H_006_WBaR1_S6,36809,Mycobacteroides abscessus,,1,11.0546098,1.8614508,13,143.709927,1.6647229
RR034H_006_WBaR1_S6,40324,Stenotrophomonas maltophilia,,0,0,-100,2,22.1092195,-0.9108997
RR034H_006_WBaR1_S6,41413,Aspergillus glaucus,,8,88.4368782,15.301523,0,0,-100
RR034H_006_WBaR1_S6,43675,Rothia mucilaginosa,,4,44.2184391,5.746512,4,44.2184391,5.0723982
RR034H_006_WBaR1_S6,47715,Lactobacillus rhamnosus,,0,0,-100,8,88.4368782,0.7518445
RR034H_006_WBaR1_S6,47770,Lactobacillus crispatus,,12,132.6553173,99,5,55.2730489,0.2123509
RR034H_006_WBaR1_S6,57975,Burkholderia thailandensis,,2,22.1092195,1.7659502,0,0,-100
RR034H_006_WBaR1_S6,71999,Kocuria palustris,,1,11.0546098,2.1576143,2,22.1092195,40.1573396
RR034H_006_WBaR1_S6,72000,Kocuria rhizophila,,15,165.8191466,4.3885516,3,33.1638293,13.0163929
RR034H_006_WBaR1_S6,76731,Roseateles depolymerans,,10,110.5460977,1.1977084,2,22.1092195,0.1933174
RR034H_006_WBaR1_S6,76775,Malassezia restricta,,266,2940.5261994,12.4510619,229,2531.5056379,45.6607189
RR034H_006_WBaR1_S6,77133,uncultured bacterium,,26,287.4198541,-0.645242,6,66.3276586,-0.3232369
RR034H_006_WBaR1_S6,80866,Delftia acidovorans,,1073,11861.5962857,1.3723251,1233,13630.3338492,1.320219
RR034H_006_WBaR1_S6,80867,Acidovorax avenae,,1,11.0546098,-0.4067447,8,88.4368782,4.3212338
RR034H_006_WBaR1_S6,82996,Serratia plymuthica,,1,11.0546098,3.0717149,0,0,-100
RR034H_006_WBaR1_S6,94132,Ramlibacter tataouinensis,,1,11.0546098,0.6721059,0,0,-100
RR034H_006_WBaR1_S6,95485,Burkholderia stabilis,,12,132.6553173,5.9223164,1,11.0546098,22.89372
RR034H_006_WBaR1_S6,95486,Burkholderia cenocepacia,,3,33.1638293,1.8961029,8,88.4368782,1.2675103
RR034H_006_WBaR1_S6,106590,Cupriavidus necator,,2,22.1092195,0.3615042,0,0,-100
RR034H_006_WBaR1_S6,129951,Human mastadenovirus C,,4,44.2184391,-0.0103875,3,33.1638293,-0.0264101
RR034H_006_WBaR1_S6,139021,Dietzia psychralcaliphila,,3,33.1638293,99,0,0,-100
RR034H_006_WBaR1_S6,155900,uncultured organism,,3,33.1638293,-0.3105246,0,0,-100
RR034H_006_WBaR1_S6,161896,Corynebacterium camporealensis,,1,11.0546098,52.8462494,0,0,-100
RR034H_006_WBaR1_S6,164546,Cupriavidus taiwanensis,,2,22.1092195,1.3206826,0,0,-100
RR034H_006_WBaR1_S6,179636,Alicycliphilus denitrificans,,7,77.3822684,0.8238508,5,55.2730489,1.7664493
RR034H_006_WBaR1_S6,180282,Delftia tsuruhatensis,,204,2255.1403935,1.7626072,70,773.8226841,1.2076034
RR034H_006_WBaR1_S6,190721,Ralstonia insidiosa,,40,442.1843909,1.4738616,13,143.709927,2.1172251
RR034H_006_WBaR1_S6,232721,Acidovorax sp. JS42,,2,22.1092195,2.1771952,2,22.1092195,3.0503366
RR034H_006_WBaR1_S6,288000,Bradyrhizobium sp. BTAi1,,1,11.0546098,2.1268046,0,0,-100
RR034H_006_WBaR1_S6,335659,Bradyrhizobium sp. S23321,,1,11.0546098,0.6689774,0,0,-100
RR034H_006_WBaR1_S6,363952,Comamonas thiooxydans,,3,33.1638293,31.8855094,4,44.2184391,1.4998733
RR034H_006_WBaR1_S6,364317,Verminephrobacter eiseniae,,1,11.0546098,-0.0611363,1,11.0546098,-0.017534
RR034H_006_WBaR1_S6,488447,Burkholderia contaminans,,14,154.7645368,1.2215736,7,77.3822684,2.1304086
RR034H_006_WBaR1_S6,536441,Chryseobacterium taklimakanense,,0,0,-100,2,22.1092195,99
RR034H_006_WBaR1_S6,546160,Dietzia lutea,,0,0,-100,1,11.0546098,20.5080427
RR034H_006_WBaR1_S6,554819,Achromobacter sp. AO22,,0,0,-100,1,11.0546098,100
RR034H_006_WBaR1_S6,671223,Propionibacterium sp. oral taxon 193,,25,276.3652443,35.3217337,0,0,-100
RR034H_006_WBaR1_S6,720590,Plasmodium sp. DRC-Itaito,,3,33.1638293,10.5427075,0,0,-100
RR034H_006_WBaR1_S6,722472,Bradyrhizobium lablabi,,0,0,-100,1,11.0546098,4.1579804
RR034H_006_WBaR1_S6,742013,Delftia sp. Cs1-4,,308,3404.8198099,0.9192411,24,265.3106345,1.5979997
RR034H_006_WBaR1_S6,880534,Plasmodium sp. gorilla clade G1,,4,44.2184391,70.6107376,0,0,-100
RR034H_006_WBaR1_S6,946333,Rhizobacter gummiphilus,,0,0,-100,1,11.0546098,100
RR034H_006_WBaR1_S6,1082851,Comamonas serinivorans,,1,11.0546098,5.1384362,1,11.0546098,5.6029338
RR034H_006_WBaR1_S6,1134687,Klebsiella michiganensis,,1,11.0546098,-0.2567619,0,0,-100
RR034H_006_WBaR1_S6,1136941,Gordonia phthalatica,,2,22.1092195,91.1569696,0,0,-100
RR034H_006_WBaR1_S6,1223566,Bradyrhizobium sp. CCGE-LA001,,3,33.1638293,21.8773077,0,0,-100
RR034H_006_WBaR1_S6,1274631,Bradyrhizobium icense,,9,99.491488,4.6572258,1,11.0546098,100
RR034H_006_WBaR1_S6,1528099,Lawsonella clevelandensis,,109,1204.9524652,47.8595124,449,4963.5197878,99
RR034H_006_WBaR1_S6,1532555,Brevundimonas sp. DS20,,1,11.0546098,2.4466589,0,0,-100
RR034H_006_WBaR1_S6,1546149,Diaphorobacter polyhydroxybutyrativorans,,3,33.1638293,0.0304857,0,0,-100
RR034H_006_WBaR1_S6,1658665,Mitsuaria sp. 7,,4,44.2184391,0.038112,0,0,-100
RR034H_006_WBaR1_S6,1702043,Kocuria sp. BT304,,10,110.5460977,4.7417322,0,0,-100
RR034H_006_WBaR1_S6,1703250,Citrobacter sp. CRE-46,,2,22.1092195,7.235302,0,0,-100
RR034H_006_WBaR1_S6,1758689,Serinicoccus sp. JLT9,,2,22.1092195,18.3390894,0,0,-100
RR034H_006_WBaR1_S6,1768242,Paucibacter sp. KCTC 42545,,2,22.1092195,-0.4527258,2,22.1092195,4.4543749
RR034H_006_WBaR1_S6,1793721,Stenotrophomonas sp. KCTC 12332,,1,11.0546098,8.7132044,0,0,-100
RR034H_006_WBaR1_S6,1795631,Variovorax sp. PAMC 28711,,3,33.1638293,10.4041368,0,0,-100
RR034H_006_WBaR1_S6,1842537,Hydrogenophaga sp. RAC07,,1,11.0546098,10.0682097,0,0,-100
RR034H_006_WBaR1_S6,1867719,Phyllobacterium zundukense,,1,11.0546098,-0.3311369,0,0,-100
RR034H_006_WBaR1_S6,1920191,Delftia sp. HK171,,360,3979.659518,1.9045565,15,165.8191466,0.5941048
RR034H_006_WBaR1_S6,1938607,Sphingomonas sp. LM7,,0,0,-100,1,11.0546098,100
RR034H_006_WBaR1_S6,1980001,Cellulosimicrobium sp. TH-20,,2,22.1092195,99,0,0,-100
RR034H_006_WBaR1_S6,1985254,Xanthomonas phaseoli,,2,22.1092195,25.328646,2,22.1092195,99
RR034H_006_WBaR1_S6,2040586,Stenotrophomonas sp. Pemsol,,2,22.1092195,99,0,0,-100
RR034H_006_WBaR1_S6,2051553,Methylobacterium currus,,1,11.0546098,2.2522501,0,0,-100
RR034H_006_WBaR1_S6,2107999,Lactobacillus paragasseri,,0,0,-100,1,11.0546098,10.0303949
RR034H_006_WBaR1_S6,2109913,Melaminivora sp. SC2-9,,0,0,-100,1,11.0546098,0.9038726
RR034H_006_WBaR1_S6,2126319,Variovorax sp. PMC12,,6,66.3276586,3.7230696,0,0,-100
RR034H_006_WBaR1_S6,2219696,Sphingomonas sp. FARSPH,,1,11.0546098,-0.2196767,0,0,-100
RR034H_006_WBaR1_S6,2292418,Vector pAAV-hSyn1-GCaMP6s-P2A-mRuby3,,917,10137.0771612,100,0,0,-100
RR034H_003_WBaR1_S3,285,Comamonas testosteroni,,0,0,-100,7,4.9232881,-0.6961194
RR034H_003_WBaR1_S3,287,Pseudomonas aeruginosa,,13,9.1432494,-1.2760843,7,4.9232881,-0.9321142
RR034H_003_WBaR1_S3,292,Burkholderia cepacia,,0,0,-100,3,2.1099806,-0.7017582
RR034H_003_WBaR1_S3,303,Pseudomonas putida,,1,0.7033269,-1.2464535,0,0,-100
RR034H_003_WBaR1_S3,305,Ralstonia solanacearum,,4,2.8133075,-1.0932959,5,3.5166344,-0.6027301
RR034H_003_WBaR1_S3,329,Ralstonia pickettii,,8,5.626615,-0.8465375,3,2.1099806,-1.0856082
RR034H_003_WBaR1_S3,358,Agrobacterium tumefaciens,,1,0.7033269,-1.0258389,0,0,-100
RR034H_003_WBaR1_S3,375,Bradyrhizobium japonicum,,2,1.4066538,-0.9193963,2,1.4066538,-0.400765
RR034H_003_WBaR1_S3,380,Sinorhizobium fredii,,2,1.4066538,-0.4899488,0,0,-100
RR034H_003_WBaR1_S3,550,Enterobacter cloacae,,710,499.3620825,31.2019264,0,0,-100
RR034H_003_WBaR1_S3,554,Pectobacterium carotovorum,,0,0,-100,1,0.7033269,0.4206794
RR034H_003_WBaR1_S3,562,Escherichia coli,,66,46.4195739,-0.9480744,666,468.4156999,-0.1734404
RR034H_003_WBaR1_S3,573,Klebsiella pneumoniae,,0,0,-100,2,1.4066538,-1.4072534
RR034H_003_WBaR1_S3,630,Yersinia enterocolitica,,2,1.4066538,100,0,0,-100
RR034H_003_WBaR1_S3,730,[Haemophilus] ducreyi,,1,0.7033269,-0.7080686,4,2.8133075,5.3809156
RR034H_003_WBaR1_S3,817,Bacteroides fragilis,,0,0,-100,1,0.7033269,1.0098193
RR034H_003_WBaR1_S3,821,Bacteroides vulgatus,,2,1.4066538,100,0,0,-100
RR034H_003_WBaR1_S3,1274,Dermacoccus nishinomiyaensis,,5,3.5166344,-0.5200756,0,0,-100
RR034H_003_WBaR1_S3,1282,Staphylococcus epidermidis,,5,3.5166344,-0.9714612,0,0,-100
RR034H_003_WBaR1_S3,1336,Streptococcus equi,,0,0,-100,5,3.5166344,2.5805641
RR034H_003_WBaR1_S3,1717,Corynebacterium diphtheriae,,1,0.7033269,-0.0553263,0,0,-100
RR034H_003_WBaR1_S3,1725,Corynebacterium xerosis,,2,1.4066538,-0.1557405,0,0,-100
RR034H_003_WBaR1_S3,1747,Cutibacterium acnes,,15,10.5499032,-1.5481314,8,5.626615,-1.3689787
RR034H_003_WBaR1_S3,1833,Rhodococcus erythropolis,,0,0,-100,7,4.9232881,-0.9829971
RR034H_003_WBaR1_S3,4081,Solanum lycopersicum,,0,0,-100,710,499.3620825,-0.699909
RR034H_003_WBaR1_S3,29388,Staphylococcus capitis,,4,2.8133075,-0.7129317,0,0,-100
RR034H_003_WBaR1_S3,36809,Mycobacteroides abscessus,,0,0,-100,4,2.8133075,-1.0001247
RR034H_003_WBaR1_S3,72000,Kocuria rhizophila,,3,2.1099806,-1.0617349,0,0,-100
RR034H_003_WBaR1_S3,76731,Roseateles depolymerans,,1,0.7033269,-0.8424089,3,2.1099806,-1.4049339
RR034H_003_WBaR1_S3,77133,uncultured bacterium,,16,11.25323,-0.8847891,0,0,-100
RR034H_003_WBaR1_S3,80866,Delftia acidovorans,,394,277.1107895,-0.8501736,417,293.2873076,-0.825453
RR034H_003_WBaR1_S3,80867,Acidovorax avenae,,0,0,-100,2,1.4066538,-1.1712261
RR034H_003_WBaR1_S3,94132,Ramlibacter tataouinensis,,4,2.8133075,-0.6063448,0,0,-100
RR034H_003_WBaR1_S3,95485,Burkholderia stabilis,,7,4.9232881,-0.6390807,0,0,-100
RR034H_003_WBaR1_S3,95486,Burkholderia cenocepacia,,0,0,-100,3,2.1099806,-1.1617357
RR034H_003_WBaR1_S3,164546,Cupriavidus taiwanensis,,2,1.4066538,-0.4990512,0,0,-100
RR034H_003_WBaR1_S3,179636,Alicycliphilus denitrificans,,1,0.7033269,-0.7545352,2,1.4066538,-0.7602949
RR034H_003_WBaR1_S3,180282,Delftia tsuruhatensis,,63,44.3095932,-0.8455472,17,11.9565569,-0.8377956
RR034H_003_WBaR1_S3,190721,Ralstonia insidiosa,,11,7.7365956,-1.3896979,2,1.4066538,-1.1772211
RR034H_003_WBaR1_S3,204039,Dickeya dianthicola,,0,0,-100,1,0.7033269,-0.2152643
RR034H_003_WBaR1_S3,232721,Acidovorax sp. JS42,,1,0.7033269,-0.779036,0,0,-100
RR034H_003_WBaR1_S3,334542,Rhodococcus qingshengii,,0,0,-100,1,0.7033269,-0.2854542
RR034H_003_WBaR1_S3,335659,Bradyrhizobium sp. S23321,,1,0.7033269,-0.4135278,0,0,-100
RR034H_003_WBaR1_S3,363952,Comamonas thiooxydans,,1,0.7033269,0.1243869,2,1.4066538,-0.8474314
RR034H_003_WBaR1_S3,364317,Verminephrobacter eiseniae,,2,1.4066538,-0.4701543,0,0,-100
RR034H_003_WBaR1_S3,488447,Burkholderia contaminans,,12,8.4399225,-1.0526842,4,2.8133075,-0.87786
RR034H_003_WBaR1_S3,722472,Bradyrhizobium lablabi,,2,1.4066538,-1.2308034,0,0,-100
RR034H_003_WBaR1_S3,742013,Delftia sp. Cs1-4,,138,97.059109,-0.7905052,13,9.1432494,-0.9266626
RR034H_003_WBaR1_S3,946333,Rhizobacter gummiphilus,,2,1.4066538,-1.1577244,0,0,-100
RR034H_003_WBaR1_S3,1045808,Rhodococcus sp. YL-1,,2,1.4066538,-1.0771731,0,0,-100
RR034H_003_WBaR1_S3,1274631,Bradyrhizobium icense,,2,1.4066538,-0.6480123,0,0,-100
RR034H_003_WBaR1_S3,1532555,Brevundimonas sp. DS20,,0,0,-100,1,0.7033269,100
RR034H_003_WBaR1_S3,1546149,Diaphorobacter polyhydroxybutyrativorans,,0,0,-100,1,0.7033269,-0.4321145
RR034H_003_WBaR1_S3,1658665,Mitsuaria sp. 7,,1,0.7033269,-0.9626772,0,0,-100
RR034H_003_WBaR1_S3,1703250,Citrobacter sp. CRE-46,,4,2.8133075,0.273893,0,0,-100
RR034H_003_WBaR1_S3,1768242,Paucibacter sp. KCTC 42545,,3,2.1099806,-1.0626447,0,0,-100
RR034H_003_WBaR1_S3,1920191,Delftia sp. HK171,,105,73.8493221,-0.8264547,10,7.0332688,-0.7679405
RR034H_003_WBaR1_S3,1985254,Xanthomonas phaseoli,,0,0,-100,1,0.7033269,3.4278649
RR034H_003_WBaR1_S3,2051553,Methylobacterium currus,,1,0.7033269,-0.5591469,0,0,-100
RR034H_002_WBaR1_S2,285,Comamonas testosteroni,,0,0,-100,12,7.3247999,-0.6820586
RR034H_002_WBaR1_S2,287,Pseudomonas aeruginosa,,8,4.8832,-1.3484294,8,4.8832,-0.9323331
RR034H_002_WBaR1_S2,303,Pseudomonas putida,,2,1.2208,-1.1975166,0,0,-100
RR034H_002_WBaR1_S2,305,Ralstonia solanacearum,,3,1.8312,-1.1117675,1,0.6104,-0.6797134
RR034H_002_WBaR1_S2,316,Pseudomonas stutzeri,,2,1.2208,-0.6309974,1,0.6104,-0.8359944
RR034H_002_WBaR1_S2,329,Ralstonia pickettii,,6,3.6624,-0.8829865,3,1.8312,-1.0919603
RR034H_002_WBaR1_S2,375,Bradyrhizobium japonicum,,4,2.4416,-0.8460759,3,1.8312,-0.3621309
RR034H_002_WBaR1_S2,380,Sinorhizobium fredii,,1,0.6104,-0.6016119,0,0,-100
RR034H_002_WBaR1_S2,381,Mesorhizobium loti,,0,0,-100,2,1.2208,-0.5762369
RR034H_002_WBaR1_S2,487,Neisseria meningitidis,,1,0.6104,-0.549072,0,0,-100
RR034H_002_WBaR1_S2,495,Neisseria elongata,,1,0.6104,100,0,0,-100
RR034H_002_WBaR1_S2,562,Escherichia coli,,64,39.0655997,-0.99887,56,34.1823997,-0.60606
RR034H_002_WBaR1_S2,573,Klebsiella pneumoniae,,1,0.6104,-0.7475346,1,0.6104,-1.42921
RR034H_002_WBaR1_S2,615,Serratia marcescens,,1,0.6104,-1.2032195,0,0,-100
RR034H_002_WBaR1_S2,623,Shigella flexneri,,0,0,-100,4,2.4416,-0.3946445
RR034H_002_WBaR1_S2,1274,Dermacoccus nishinomiyaensis,,4,2.4416,-0.5337492,0,0,-100
RR034H_002_WBaR1_S2,1282,Staphylococcus epidermidis,,2,1.2208,-0.9944465,0,0,-100
RR034H_002_WBaR1_S2,1328,Streptococcus anginosus,,0,0,-100,9,5.4936,-0.9375781
RR034H_002_WBaR1_S2,1747,Cutibacterium acnes,,4,2.4416,-1.5637373,6,3.6624,-1.3728989
RR034H_002_WBaR1_S2,1833,Rhodococcus erythropolis,,0,0,-100,2,1.2208,-1.3115815
RR034H_002_WBaR1_S2,4081,Solanum lycopersicum,,2,1.2208,-1.0011841,837,510.9047959,-0.6893068
RR034H_002_WBaR1_S2,4565,Triticum aestivum,,2,1.2208,-0.9420685,0,0,-100
RR034H_002_WBaR1_S2,4932,Saccharomyces cerevisiae,,1,0.6104,-0.4357827,0,0,-100
RR034H_002_WBaR1_S2,5825,Plasmodium chabaudi,,1,0.6104,0.0999393,0,0,-100
RR034H_002_WBaR1_S2,5827,Plasmodium cynomolgi,,1,0.6104,-0.2225773,0,0,-100
RR034H_002_WBaR1_S2,7176,Culex quinquefasciatus,,11,6.7143999,-0.491616,0,0,-100
RR034H_002_WBaR1_S2,12242,Tobacco mosaic virus,,8,4.8832,100,8,4.8832,100
RR034H_002_WBaR1_S2,28101,Phyllobacterium myrsinacearum,,2,1.2208,-0.73803,1,0.6104,-0.4851021
RR034H_002_WBaR1_S2,28901,Salmonella enterica,,837,510.9047959,99,0,0,-100
RR034H_002_WBaR1_S2,33010,Cutibacterium avidum,,1,0.6104,0.0205289,0,0,-100
RR034H_002_WBaR1_S2,35806,Rhodovulum sulfidophilum,,0,0,-100,1,0.6104,-0.8587272
RR034H_002_WBaR1_S2,36809,Mycobacteroides abscessus,,0,0,-100,13,7.9351999,-0.9032518
RR034H_002_WBaR1_S2,37915,Dietzia maris,,68,41.5071997,100,0,0,-100
RR034H_002_WBaR1_S2,40324,Stenotrophomonas maltophilia,,14,8.5455999,-1.2392908,17,10.3767999,-1.1436203
RR034H_002_WBaR1_S2,41276,Brevundimonas vesicularis,,4,2.4416,-0.4145073,0,0,-100
RR034H_002_WBaR1_S2,47715,Lactobacillus rhamnosus,,0,0,-100,1,0.6104,-0.9691433
RR034H_002_WBaR1_S2,47770,Lactobacillus crispatus,,4,2.4416,1.6505965,3,1.8312,-0.6679691
RR034H_002_WBaR1_S2,72000,Kocuria rhizophila,,2,1.2208,-1.091338,0,0,-100
RR034H_002_WBaR1_S2,76731,Roseateles depolymerans,,2,1.2208,-0.8327978,2,1.2208,-1.4759934
RR034H_002_WBaR1_S2,77133,uncultured bacterium,,23,14.0391999,-0.8823725,2,1.2208,-0.6482285
RR034H_002_WBaR1_S2,80866,Delftia acidovorans,,520,317.4079975,-0.8424425,546,333.2783973,-0.8190192
RR034H_002_WBaR1_S2,80867,Acidovorax avenae,,1,0.6104,-0.6668078,2,1.2208,-1.1829553
RR034H_002_WBaR1_S2,95485,Burkholderia stabilis,,4,2.4416,-0.7665612,0,0,-100
RR034H_002_WBaR1_S2,95486,Burkholderia cenocepacia,,2,1.2208,-1.3724451,8,4.8832,-1.083697
RR034H_002_WBaR1_S2,106590,Cupriavidus necator,,1,0.6104,-0.9025671,0,0,-100
RR034H_002_WBaR1_S2,106592,Ensifer adhaerens,,2,1.2208,0.8453129,0,0,-100
RR034H_002_WBaR1_S2,128780,Stenotrophomonas acidaminiphila,,0,0,-100,1,0.6104,0.5962987
RR034H_002_WBaR1_S2,129985,Bacillus jeotgali,,401,244.770398,100,0,0,-100
RR034H_002_WBaR1_S2,139021,Dietzia psychralcaliphila,,140,85.4559993,99,0,0,-100
RR034H_002_WBaR1_S2,155900,uncultured organism,,2,1.2208,-0.5675348,0,0,-100
RR034H_002_WBaR1_S2,179636,Alicycliphilus denitrificans,,2,1.2208,-0.7438834,2,1.2208,-0.7690128
RR034H_002_WBaR1_S2,180282,Delftia tsuruhatensis,,83,50.6631996,-0.8380518,46,28.0783998,-0.794513
RR034H_002_WBaR1_S2,190721,Ralstonia insidiosa,,9,5.4936,-1.4044821,2,1.2208,-1.1815237
RR034H_002_WBaR1_S2,335659,Bradyrhizobium sp. S23321,,4,2.4416,-0.2317445,1,0.6104,100
RR034H_002_WBaR1_S2,363952,Comamonas thiooxydans,,0,0,-100,2,1.2208,-0.8576214
RR034H_002_WBaR1_S2,364317,Verminephrobacter eiseniae,,0,0,-100,2,1.2208,-0.4615986
RR034H_002_WBaR1_S2,488447,Burkholderia contaminans,,8,4.8832,-1.1079648,5,3.052,-0.8682306
RR034H_002_WBaR1_S2,546160,Dietzia lutea,,6,3.6624,3.0240259,0,0,-100
RR034H_002_WBaR1_S2,647221,Plasmodium gaboni,,1,0.6104,-0.2526716,0,0,-100
RR034H_002_WBaR1_S2,712270,Dietzia sp. oral taxon 368,,7,4.2728,100,0,0,-100
RR034H_002_WBaR1_S2,721785,Acidovorax ebreus,,0,0,-100,1,0.6104,-0.3135062
RR034H_002_WBaR1_S2,742013,Delftia sp. Cs1-4,,155,94.6119992,-0.7917701,12,7.3247999,-0.9445844
RR034H_002_WBaR1_S2,946333,Rhizobacter gummiphilus,,0,0,-100,1,0.6104,100
RR034H_002_WBaR1_S2,1082851,Comamonas serinivorans,,1,0.6104,-0.4044346,0,0,-100
RR034H_002_WBaR1_S2,1134687,Klebsiella michiganensis,,2,1.2208,-0.506846,0,0,-100
RR034H_002_WBaR1_S2,1546149,Diaphorobacter polyhydroxybutyrativorans,,2,1.2208,-0.6475447,0,0,-100
RR034H_002_WBaR1_S2,1549858,Sphingomonas taxi,,4,2.4416,0.8218824,0,0,-100
RR034H_002_WBaR1_S2,1610493,Tessaracoccus flavus,,1,0.6104,-0.6021741,0,0,-100
