sample_name,tax_id,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
RR034H_017_nsbRa_S15,4575,Zea,,1,3.784467,0.8512105,1,3.784467,-0.41062
RR034H_017_nsbRa_S15,4640,Musa,,18,68.1204066,9.5214874,15,56.7670055,100
RR034H_017_nsbRa_S15,4753,Pneumocystis,,2,7.5689341,100,0,0,-100
RR034H_017_nsbRa_S15,4842,Rhizopus,,3,11.3534011,72.5312222,25,94.6116758,100
RR034H_017_nsbRa_S15,4910,Kluyveromyces,,1,3.784467,4.2633116,0,0,-100
RR034H_017_nsbRa_S15,4930,Saccharomyces,,11,41.6291374,2.1246957,310,1173.1847804,100
RR034H_017_nsbRa_S15,4958,Debaryomyces,,1,3.784467,100,0,0,-100
RR034H_017_nsbRa_S15,5021,Leptosphaeria,,14,52.9825385,3.92233,0,0,-100
RR034H_017_nsbRa_S15,5027,Pyrenophora,,1,3.784467,7.5046992,1,3.784467,1.3462548
RR034H_017_nsbRa_S15,5036,Histoplasma,,1,3.784467,48.2051392,0,0,-100
RR034H_017_nsbRa_S15,5052,Aspergillus,,4102,15523.8837714,99,4526,17128.4977937,92.5638813
RR034H_017_nsbRa_S15,5073,Penicillium,,60,227.068022,42.1314086,896,3390.882462,99
RR034H_017_nsbRa_S15,5092,Byssochlamys,,1,3.784467,100,10,37.8446703,100
RR034H_017_nsbRa_S15,5094,Talaromyces,,28,105.9650769,93.0423929,849,3213.0125114,99
RR034H_017_nsbRa_S15,5112,Epichloe,,4,15.1378681,99,0,0,-100
RR034H_017_nsbRa_S15,5115,Cryphonectria,,1,3.784467,100,2,7.5689341,100
RR034H_017_nsbRa_S15,5140,Neurospora,,4,15.1378681,9.158736,2,7.5689341,100
RR034H_017_nsbRa_S15,5144,Podospora,,3,11.3534011,21.6418792,1,3.784467,100
RR034H_017_nsbRa_S15,5149,Chaetomium,,3,11.3534011,100,0,0,-100
RR034H_017_nsbRa_S15,5159,Ophiostoma,,1,3.784467,100,0,0,-100
RR034H_017_nsbRa_S15,5179,Sclerotinia,,3,11.3534011,100,1,3.784467,48.2051392
RR034H_017_nsbRa_S15,5209,Filobasidium,,35,132.4563462,41.8446508,0,0,-100
RR034H_017_nsbRa_S15,5277,Leucosporidium,,11,41.6291374,3.504295,0,0,-100
RR034H_017_nsbRa_S15,5324,Trametes,,13,49.1980714,99,0,0,-100
RR034H_017_nsbRa_S15,5333,Schizophyllum,,9,34.0602033,42.7803339,0,0,-100
RR034H_017_nsbRa_S15,5455,Colletotrichum,,94,355.7399011,36.8511107,0,0,-100
RR034H_017_nsbRa_S15,5498,Cladosporium,,709,2683.1871268,99,0,0,-100
RR034H_017_nsbRa_S15,5500,Coccidioides,,5,18.9223352,39.8982176,3,11.3534011,100
RR034H_017_nsbRa_S15,5506,Fusarium,,142,537.3943188,99,124,469.2739122,44.9004375
RR034H_017_nsbRa_S15,5533,Rhodotorula,,16,60.5514725,6.360302,8,30.2757363,4.6126608
RR034H_017_nsbRa_S15,5543,Trichoderma,,12,45.4136044,5.2816682,2,7.5689341,100
RR034H_017_nsbRa_S15,5550,Trichophyton,,8,30.2757363,100,5,18.9223352,100
RR034H_017_nsbRa_S15,5579,Aureobasidium,,7,26.4912692,18.3455576,2,7.5689341,7.4587113
RR034H_017_nsbRa_S15,5583,Exophiala,,10,37.8446703,1.0775132,299,1131.555643,99
RR034H_017_nsbRa_S15,5598,Alternaria,,4,15.1378681,-0.4473158,5,18.9223352,17.4874598
RR034H_017_nsbRa_S15,5605,Saitoella,,0,0,-100,159,601.7302583,48.5808666
RR034H_017_nsbRa_S15,5721,Trichomonas,,1,3.784467,99,0,0,-100
RR034H_017_nsbRa_S15,6668,Daphnia,,0,0,-100,2,7.5689341,0.1168992
RR034H_017_nsbRa_S15,6953,Dermatophagoides,,2,7.5689341,100,0,0,-100
RR034H_017_nsbRa_S15,13163,Myzus,,2,7.5689341,99,0,0,-100
RR034H_017_nsbRa_S15,28609,Rhagoletis,,11,41.6291374,4.1370316,2,7.5689341,100
RR034H_017_nsbRa_S15,33194,Bipolaris,,6,22.7068022,0.7676583,2,7.5689341,-0.5947119
RR034H_017_nsbRa_S15,34392,Microsporum,,4,15.1378681,13.9713718,0,0,-100
RR034H_017_nsbRa_S15,36910,Clavispora,,4,15.1378681,18.7204072,0,0,-100
RR034H_017_nsbRa_S15,38037,Rhynchosporium,,158,597.9457913,31.6334877,0,0,-100
RR034H_017_nsbRa_S15,38946,Paracoccidioides,,4,15.1378681,62.2728672,1,3.784467,15.2328056
RR034H_017_nsbRa_S15,40354,Fonsecaea,,8,30.2757363,8.7119487,1,3.784467,100
RR034H_017_nsbRa_S15,45234,Cordyceps,,21,79.4738077,25.8880167,1,3.784467,100
RR034H_017_nsbRa_S15,45350,Nematostella,,1,3.784467,1.8877682,0,0,-100
RR034H_017_nsbRa_S15,50428,Stylophora,,3,11.3534011,100,0,0,-100
RR034H_017_nsbRa_S15,55170,Didymella,,23,87.0427418,99,0,0,-100
RR034H_017_nsbRa_S15,55193,Malassezia,,77,291.4039616,0.2818404,16,60.5514725,-0.1871008
RR034H_017_nsbRa_S15,65356,Albugo,,56,211.9301539,99,0,0,-100
RR034H_017_nsbRa_S15,66735,Diplodia,,7,26.4912692,32.2425594,3,11.3534011,100
RR034H_017_nsbRa_S15,70110,Penicilliopsis,,16,60.5514725,99,12,45.4136044,100
RR034H_017_nsbRa_S15,72171,Ziziphus,,2,7.5689341,15.3944257,0,0,-100
RR034H_017_nsbRa_S15,81055,Wolfiporia,,1101,4166.6982039,99,0,0,-100
RR034H_017_nsbRa_S15,83235,Postia,,1,3.784467,7.465607,0,0,-100
RR034H_017_nsbRa_S15,87254,Bryoria,,1,3.784467,100,0,0,-100
RR034H_017_nsbRa_S15,101851,Glarea,,1,3.784467,100,0,0,-100
RR034H_017_nsbRa_S15,105767,Tremella,,2,7.5689341,100,0,0,-100
RR034H_017_nsbRa_S15,112177,Arthrinium,,2,7.5689341,100,0,0,-100
RR034H_017_nsbRa_S15,150173,Phialocephala,,3,11.3534011,100,1,3.784467,1.2916984
RR034H_017_nsbRa_S15,224419,Shiraia,,2,7.5689341,100,0,0,-100
RR034H_017_nsbRa_S15,229219,Blastomyces,,0,0,-100,3,11.3534011,0.0976137
RR034H_017_nsbRa_S15,305399,Chrysoporthe,,0,0,-100,5,18.9223352,100
RR034H_017_nsbRa_S15,326606,Annulohypoxylon,,0,0,-100,1,3.784467,100
RR034H_017_nsbRa_S15,364710,Endocarpon,,3,11.3534011,99,2,7.5689341,100
RR034H_017_nsbRa_S15,374468,Nakaseomyces,,731,2766.4454015,100,81,306.5418297,100
RR034H_017_nsbRa_S15,461281,Ogataea,,1,3.784467,100,52,196.7922857,100
RR034H_017_nsbRa_S15,663591,Hannaella,,152,575.2389891,100,1,3.784467,100
RR034H_017_nsbRa_S15,688353,Lichtheimia,,1,3.784467,6.7266698,0,0,-100
RR034H_017_nsbRa_S15,1036719,Verticillium,,4,15.1378681,1.9230419,0,0,-100
RR034H_017_nsbRa_S15,1047167,Zymoseptoria,,6,22.7068022,4.6668035,0,0,-100
RR034H_017_nsbRa_S15,1111335,Oryzomyopus,,12,45.4136044,99,0,0,-100
RR034H_017_nsbRa_S15,1129544,Rhizophagus,,0,0,-100,1,3.784467,0.585034
RR034H_017_nsbRa_S15,1132856,Rasamsonia,,7,26.4912692,8.3029374,4,15.1378681,100
RR034H_017_nsbRa_S15,1351751,Parastagonospora,,3,11.3534011,5.4256394,0,0,-100
RR034H_017_nsbRa_S15,1535326,Candida,,192,726.6176704,99,2,7.5689341,99
RR034H_017_nsbRa_S15,1542259,Oropus,,1,3.784467,100,0,0,-100
RR034H_017_nsbRa_S15,1801565,Sampaiozyma,,20,75.6893407,100,0,0,-100
RR034H_017_nsbRa_S15,1851509,Naganishia,,546,2066.3190003,52.5800674,0,0,-100
RR034H_017_nsbRa_S15,1851554,Xanthophyllomyces,,24,90.8272088,100,0,0,-100
RR034H_017_nsbRa_S15,1920207,Thermothelomyces,,1,3.784467,-0.1805551,0,0,-100
RR034H_017_nsbRa_S15,1981958,Pseudomicrostroma,,0,0,-100,1,3.784467,-0.0199128
RR034H_019_nsbRa_S17,2706,Citrus,,12,30.7018442,4.9263384,0,0,-100
RR034H_019_nsbRa_S17,3071,Chlorella,,1,2.558487,98.2271088,0,0,-100
RR034H_019_nsbRa_S17,3246,Selaginella,,1,2.558487,1.7915617,5,12.7924351,99
RR034H_019_nsbRa_S17,3328,Picea,,25,63.9621753,99,0,0,-100
RR034H_019_nsbRa_S17,3337,Pinus,,25,63.9621753,99,7,17.9094091,2.3863297
RR034H_019_nsbRa_S17,3554,Beta,,12,30.7018442,99,36,92.1055325,0.8610569
RR034H_019_nsbRa_S17,3603,Vitis,,29,74.1961234,3.4018935,0,0,-100
RR034H_019_nsbRa_S17,3633,Gossypium,,8,20.4678961,5.1284249,5,12.7924351,-0.0638267
RR034H_019_nsbRa_S17,3648,Carica,,1,2.558487,15.9984651,0,0,-100
RR034H_019_nsbRa_S17,3655,Cucumis,,11,28.1433571,27.6533577,0,0,-100
RR034H_019_nsbRa_S17,3689,Populus,,17,43.4942792,3.4884791,1,2.558487,4.887943
RR034H_019_nsbRa_S17,3701,Arabidopsis,,20,51.1697403,4.3290561,0,0,-100
RR034H_019_nsbRa_S17,3705,Brassica,,74,189.328039,56.3937951,39,99.7809935,5.0489472
RR034H_019_nsbRa_S17,3725,Raphanus,,7,17.9094091,16.8188409,0,0,-100
RR034H_019_nsbRa_S17,3746,Fragaria,,6,15.3509221,4.5892207,0,0,-100
RR034H_019_nsbRa_S17,3749,Malus,,4,10.2339481,12.515892,0,0,-100
RR034H_019_nsbRa_S17,3754,Prunus,,3,7.675461,1.3881595,0,0,-100
RR034H_019_nsbRa_S17,3764,Rosa,,1,2.558487,2.2029013,0,0,-100
RR034H_019_nsbRa_S17,3766,Pyrus,,2,5.116974,4.4429395,0,0,-100
RR034H_019_nsbRa_S17,3817,Arachis,,10,25.5848701,12.2723184,2,5.116974,0.7358394
RR034H_019_nsbRa_S17,3869,Lupinus,,23,58.8452013,5.3780234,0,0,-100
RR034H_019_nsbRa_S17,3877,Medicago,,7,17.9094091,14.5841111,1,2.558487,-0.6281027
RR034H_019_nsbRa_S17,3898,Trifolium,,0,0,-100,3,7.675461,0.0506415
RR034H_019_nsbRa_S17,3980,Hevea,,3,7.675461,0.2223923,0,0,-100
RR034H_019_nsbRa_S17,3987,Ricinus,,1,2.558487,4.4026869,0,0,-100
RR034H_019_nsbRa_S17,4038,Daucus,,3,7.675461,98.2269812,0,0,-100
RR034H_019_nsbRa_S17,4107,Solanum,,74,189.328039,11.0884931,179,457.9691753,-0.7380317
RR034H_019_nsbRa_S17,4145,Olea,,11,28.1433571,9.0348666,0,0,-100
RR034H_019_nsbRa_S17,4231,Helianthus,,9,23.0263831,10.2007353,0,0,-100
RR034H_019_nsbRa_S17,4430,Nelumbo,,2,5.116974,32.4441431,0,0,-100
RR034H_019_nsbRa_S17,4473,Spirodela,,13,33.2603312,34.6957375,0,0,-100
RR034H_019_nsbRa_S17,4480,Aegilops,,75,191.886526,65.9531516,0,0,-100
RR034H_019_nsbRa_S17,4512,Hordeum,,3,7.675461,0.6555986,0,0,-100
RR034H_019_nsbRa_S17,4527,Oryza,,66,168.8601429,12.8941456,1,2.558487,-0.6500408
RR034H_019_nsbRa_S17,4539,Panicum,,2,5.116974,3.2183635,2,5.116974,0.181849
RR034H_019_nsbRa_S17,4546,Saccharum,,1,2.558487,100,0,0,-100
RR034H_019_nsbRa_S17,4564,Triticum,,7,17.9094091,0.0507043,7,17.9094091,0.557482
RR034H_019_nsbRa_S17,4575,Zea,,5,12.7924351,4.4967442,17,43.4942792,1.2815859
RR034H_019_nsbRa_S17,4640,Musa,,9,23.0263831,2.7335515,0,0,-100
RR034H_019_nsbRa_S17,4842,Rhizopus,,0,0,-100,5,12.7924351,100
RR034H_019_nsbRa_S17,4910,Kluyveromyces,,3,7.675461,9.1606314,0,0,-100
RR034H_019_nsbRa_S17,4919,Pichia,,3,7.675461,15.740932,0,0,-100
RR034H_019_nsbRa_S17,4930,Saccharomyces,,16,40.9357922,2.0812777,0,0,-100
RR034H_019_nsbRa_S17,4958,Debaryomyces,,2,5.116974,100,0,0,-100
RR034H_019_nsbRa_S17,5021,Leptosphaeria,,33,84.4300714,6.7533242,9,23.0263831,1.2192153
RR034H_019_nsbRa_S17,5027,Pyrenophora,,3,7.675461,15.740932,1,2.558487,0.7652601
RR034H_019_nsbRa_S17,5036,Histoplasma,,5,12.7924351,99,9,23.0263831,0.0360569
RR034H_019_nsbRa_S17,5052,Aspergillus,,12062,30860.4703523,99,18011,46080.9095933,99
RR034H_019_nsbRa_S17,5073,Penicillium,,167,427.2673312,79.8281893,435,1112.9418507,99
RR034H_019_nsbRa_S17,5092,Byssochlamys,,4,10.2339481,100,22,56.2867143,100
RR034H_019_nsbRa_S17,5094,Talaromyces,,64,163.7431688,99,62,158.6261948,7.0583143
RR034H_019_nsbRa_S17,5112,Epichloe,,9,23.0263831,99,0,0,-100
RR034H_019_nsbRa_S17,5115,Cryphonectria,,3,7.675461,100,2,5.116974,100
RR034H_019_nsbRa_S17,5140,Neurospora,,5,12.7924351,7.6212915,1,2.558487,100
RR034H_019_nsbRa_S17,5144,Podospora,,17,43.4942792,84.4711484,2,5.116974,100
RR034H_019_nsbRa_S17,5149,Chaetomium,,5,12.7924351,100,1,2.558487,100
RR034H_019_nsbRa_S17,5159,Ophiostoma,,3,7.675461,100,1,2.558487,100
RR034H_019_nsbRa_S17,5179,Sclerotinia,,10,25.5848701,100,4,10.2339481,99
RR034H_019_nsbRa_S17,5277,Leucosporidium,,10,25.5848701,1.981346,0,0,-100
RR034H_019_nsbRa_S17,5324,Trametes,,16,40.9357922,99,3,7.675461,100
RR034H_019_nsbRa_S17,5333,Schizophyllum,,1,2.558487,2.6637394,0,0,-100
RR034H_019_nsbRa_S17,5352,Lentinula,,0,0,-100,1,2.558487,100
RR034H_019_nsbRa_S17,5455,Colletotrichum,,20,51.1697403,4.657269,3,7.675461,0.1830279
RR034H_019_nsbRa_S17,5498,Cladosporium,,3,7.675461,0.233843,1,2.558487,100
RR034H_019_nsbRa_S17,5500,Coccidioides,,7,17.9094091,37.7324203,23,58.8452013,100
RR034H_019_nsbRa_S17,5506,Fusarium,,71,181.6525779,69.1085149,10,25.5848701,1.6866382
RR034H_019_nsbRa_S17,5533,Rhodotorula,,58,148.3922468,16.5673786,5,12.7924351,1.6528509
RR034H_019_nsbRa_S17,5543,Trichoderma,,29,74.1961234,9.1238251,4,10.2339481,100
RR034H_019_nsbRa_S17,5550,Trichophyton,,12,30.7018442,100,135,345.3957468,100
RR034H_019_nsbRa_S17,5579,Aureobasidium,,5,12.7924351,8.5227178,2,5.116974,4.8879378
RR034H_019_nsbRa_S17,5583,Exophiala,,29,74.1961234,2.641548,283,724.0518247,99
RR034H_019_nsbRa_S17,5598,Alternaria,,13,33.2603312,0.1305191,4,10.2339481,9.2525681
RR034H_019_nsbRa_S17,5605,Saitoella,,5,12.7924351,100,1,2.558487,-0.8504462
RR034H_019_nsbRa_S17,5721,Trichomonas,,4,10.2339481,99,0,0,-100
RR034H_019_nsbRa_S17,5748,Nannochloropsis,,1,2.558487,-0.3675204,0,0,-100
RR034H_019_nsbRa_S17,5758,Entamoeba,,1,2.558487,100,0,0,-100
RR034H_019_nsbRa_S17,5864,Babesia,,1,2.558487,48.8898518,0,0,-100
RR034H_019_nsbRa_S17,6668,Daphnia,,0,0,-100,3,7.675461,0.1259298
RR034H_019_nsbRa_S17,13390,Camponotus,,4,10.2339481,5.8670379,0,0,-100
RR034H_019_nsbRa_S17,13422,Chrysanthemum,,36,92.1055325,100,2,5.116974,100
RR034H_019_nsbRa_S17,15367,Brachypodium,,6,15.3509221,0.6444193,0,0,-100
RR034H_019_nsbRa_S17,28609,Rhagoletis,,77,197.0035,21.2767013,6,15.3509221,100
RR034H_019_nsbRa_S17,33170,Eremothecium,,13,33.2603312,99,0,0,-100
RR034H_019_nsbRa_S17,33194,Bipolaris,,15,38.3773052,1.7305571,1,2.558487,-0.6966753
RR034H_019_nsbRa_S17,34392,Microsporum,,10,25.5848701,23.9314267,2,5.116974,100
RR034H_019_nsbRa_S17,36910,Clavispora,,1,2.558487,2.6943705,0,0,-100
RR034H_019_nsbRa_S17,38037,Rhynchosporium,,0,0,-100,1,2.558487,2.7099153
RR034H_019_nsbRa_S17,38946,Paracoccidioides,,10,25.5848701,99,14,35.8188182,99
RR034H_019_nsbRa_S17,40354,Fonsecaea,,44,112.5734286,33.8640552,3,7.675461,100
RR034H_019_nsbRa_S17,42367,Hirsutella,,2,5.116974,100,0,0,-100
RR034H_019_nsbRa_S17,43220,Capronia,,5,12.7924351,5.6720414,0,0,-100
RR034H_019_nsbRa_S17,45059,Frankliniella,,3,7.675461,6.9442294,0,0,-100
RR034H_019_nsbRa_S17,45132,Botryosphaeria,,1,2.558487,100,6,15.3509221,100
RR034H_019_nsbRa_S17,45234,Cordyceps,,9,23.0263831,6.8547855,2,5.116974,100
RR034H_019_nsbRa_S17,45350,Nematostella,,1,2.558487,1.1313499,0,0,-100
RR034H_019_nsbRa_S17,50428,Stylophora,,16,40.9357922,100,0,0,-100
RR034H_019_nsbRa_S17,51654,Plutella,,2,5.116974,-0.2320021,0,0,-100
RR034H_019_nsbRa_S17,55193,Malassezia,,379,969.666578,3.2165177,62,158.6261948,1.3480633
RR034H_019_nsbRa_S17,63259,Melanopsichium,,4,10.2339481,20.753727,0,0,-100
RR034H_019_nsbRa_S17,63298,Pseudozyma,,2,5.116974,32.4441431,0,0,-100
RR034H_019_nsbRa_S17,65356,Albugo,,4,10.2339481,6.0059762,0,0,-100
RR034H_019_nsbRa_S17,66735,Diplodia,,4,10.2339481,12.181303,1,2.558487,100
RR034H_019_nsbRa_S17,70110,Penicilliopsis,,59,150.9507338,99,37,94.6640195,100
RR034H_019_nsbRa_S17,72171,Ziziphus,,5,12.7924351,26.3476645,0,0,-100
RR034H_019_nsbRa_S17,81055,Wolfiporia,,2436,6232.474364,99,0,0,-100
RR034H_019_nsbRa_S17,83235,Postia,,2,5.116974,10.3086829,0,0,-100
RR034H_019_nsbRa_S17,101851,Glarea,,2,5.116974,100,2,5.116974,100
RR034H_019_nsbRa_S17,105767,Tremella,,2,5.116974,100,2,5.116974,100
RR034H_019_nsbRa_S17,112177,Arthrinium,,1,2.558487,100,1,2.558487,100
RR034H_019_nsbRa_S17,131309,Parastrongyloides,,3,7.675461,11.9928947,0,0,-100
RR034H_019_nsbRa_S17,150173,Phialocephala,,6,15.3509221,100,1,2.558487,0.7240678
RR034H_019_nsbRa_S17,229219,Blastomyces,,6,15.3509221,7.5286082,18,46.0527662,2.0871763
RR034H_019_nsbRa_S17,236434,Geocoris,,33,84.4300714,100,0,0,-100
RR034H_019_nsbRa_S17,243023,Pochonia,,3,7.675461,99,0,0,-100
RR034H_019_nsbRa_S17,305399,Chrysoporthe,,10,25.5848701,100,9,23.0263831,100
RR034H_019_nsbRa_S17,326606,Annulohypoxylon,,13,33.2603312,100,3,7.675461,100
RR034H_019_nsbRa_S17,364710,Endocarpon,,0,0,-100,2,5.116974,100
RR034H_019_nsbRa_S17,374468,Nakaseomyces,,1,2.558487,100,0,0,-100
RR034H_019_nsbRa_S17,460517,Komagataella,,3,7.675461,31.9879093,0,0,-100
RR034H_019_nsbRa_S17,663591,Hannaella,,3,7.675461,100,0,0,-100
RR034H_019_nsbRa_S17,688353,Lichtheimia,,3,7.675461,14.1024864,0,0,-100
RR034H_019_nsbRa_S17,763243,Arocatus,,16,40.9357922,100,0,0,-100
RR034H_019_nsbRa_S17,1036719,Verticillium,,5,12.7924351,1.5171059,0,0,-100
RR034H_019_nsbRa_S17,1047167,Zymoseptoria,,16,40.9357922,9.0265335,0,0,-100
RR034H_019_nsbRa_S17,1052105,Purpureocillium,,2,5.116974,21.1565925,0,0,-100
RR034H_019_nsbRa_S17,1129544,Rhizophagus,,1,2.558487,4.8530221,16,40.9357922,13.7353404
RR034H_019_nsbRa_S17,1132856,Rasamsonia,,33,84.4300714,27.4507535,15,38.3773052,100
RR034H_019_nsbRa_S17,1351751,Parastagonospora,,25,63.9621753,34.0413146,0,0,-100
RR034H_019_nsbRa_S17,1535326,Candida,,12,30.7018442,11.6090786,7,17.9094091,99
RR034H_019_nsbRa_S17,1851554,Xanthophyllomyces,,3,7.675461,100,0,0,-100
RR034H_019_nsbRa_S17,1892809,Parengyodontium,,1,2.558487,100,0,0,-100
RR034H_019_nsbRa_S17,1920207,Thermothelomyces,,5,12.7924351,0.5771939,0,0,-100
RR034H_019_nsbRa_S17,1981958,Pseudomicrostroma,,3,7.675461,15.453492,5,12.7924351,1.4892933
RR034H_020_nsbRa_S18,2706,Citrus,,3,4.7868419,-0.1362831,0,0,-100
RR034H_020_nsbRa_S18,3246,Selaginella,,0,0,-100,4,6.3824559,61.0911961
RR034H_020_nsbRa_S18,3337,Pinus,,0,0,-100,15,23.9342096,3.3479607
RR034H_020_nsbRa_S18,3554,Beta,,3,4.7868419,36.4760437,365,582.3991014,11.127695
RR034H_020_nsbRa_S18,3603,Vitis,,16,25.5298236,0.7677373,0,0,-100
RR034H_020_nsbRa_S18,3633,Gossypium,,5,7.9780699,1.2663883,10,15.9561398,0.1525646
RR034H_020_nsbRa_S18,3648,Carica,,3,4.7868419,30.3220896,0,0,-100
RR034H_020_nsbRa_S18,3655,Cucumis,,25,39.8903494,39.5386111,1,1.595614,100
RR034H_020_nsbRa_S18,3701,Arabidopsis,,3,4.7868419,-0.234483,0,0,-100
RR034H_020_nsbRa_S18,3705,Brassica,,20,31.9122795,8.6518308,25,39.8903494,1.4647629
RR034H_020_nsbRa_S18,3725,Raphanus,,1,1.595614,1.041934,0,0,-100
RR034H_020_nsbRa_S18,3746,Fragaria,,3,4.7868419,0.799253,0,0,-100
RR034H_020_nsbRa_S18,3749,Malus,,1,1.595614,1.3267459,0,0,-100
RR034H_020_nsbRa_S18,3754,Prunus,,4,6.3824559,1.0241849,0,0,-100
RR034H_020_nsbRa_S18,3764,Rosa,,1,1.595614,1.2055447,0,0,-100
RR034H_020_nsbRa_S18,3766,Pyrus,,1,1.595614,0.9974491,0,0,-100
RR034H_020_nsbRa_S18,3817,Arachis,,4,6.3824559,2.5888502,1,1.595614,-0.2369684
RR034H_020_nsbRa_S18,3869,Lupinus,,11,17.5517537,0.7588267,1,1.595614,-0.2307533
RR034H_020_nsbRa_S18,3877,Medicago,,9,14.3605258,11.5197097,2,3.191228,-0.5933411
RR034H_020_nsbRa_S18,3898,Trifolium,,0,0,-100,99,157.9657837,15.27764
RR034H_020_nsbRa_S18,3980,Hevea,,2,3.191228,-0.3393896,0,0,-100
RR034H_020_nsbRa_S18,3987,Ricinus,,1,1.595614,2.5774528,0,0,-100
RR034H_020_nsbRa_S18,4038,Daucus,,0,0,-100,1,1.595614,-0.5000696
RR034H_020_nsbRa_S18,4107,Solanum,,33,52.6552612,2.1766591,4,6.3824559,-1.152849
RR034H_020_nsbRa_S18,4145,Olea,,2,3.191228,0.2254241,0,0,-100
RR034H_020_nsbRa_S18,4231,Helianthus,,6,9.5736839,3.9721147,0,0,-100
RR034H_020_nsbRa_S18,4430,Nelumbo,,1,1.595614,9.8092213,0,0,-100
RR034H_020_nsbRa_S18,4473,Spirodela,,7,11.1692978,11.315222,0,0,-100
RR034H_020_nsbRa_S18,4480,Aegilops,,16,25.5298236,8.2334971,0,0,-100
RR034H_020_nsbRa_S18,4512,Hordeum,,2,3.191228,-0.131678,0,0,-100
RR034H_020_nsbRa_S18,4527,Oryza,,17,27.1254376,0.8313095,0,0,-100
RR034H_020_nsbRa_S18,4539,Panicum,,2,3.191228,1.7419946,0,0,-100
RR034H_020_nsbRa_S18,4546,Saccharum,,7,11.1692978,100,0,0,-100
RR034H_020_nsbRa_S18,4564,Triticum,,1,1.595614,-0.9381424,16,25.5298236,1.2569877
RR034H_020_nsbRa_S18,4575,Zea,,2,3.191228,0.611126,0,0,-100
RR034H_020_nsbRa_S18,4640,Musa,,4,6.3824559,0.228166,0,0,-100
RR034H_020_nsbRa_S18,4753,Pneumocystis,,2,3.191228,100,0,0,-100
RR034H_020_nsbRa_S18,4842,Rhizopus,,1,1.595614,9.8092213,0,0,-100
RR034H_020_nsbRa_S18,4910,Kluyveromyces,,2,3.191228,3.5166434,0,0,-100
RR034H_020_nsbRa_S18,4919,Pichia,,2,3.191228,6.2489648,0,0,-100
RR034H_020_nsbRa_S18,4930,Saccharomyces,,9,14.3605258,0.4171097,1,1.595614,100
RR034H_020_nsbRa_S18,4958,Debaryomyces,,1,1.595614,100,0,0,-100
RR034H_020_nsbRa_S18,5021,Leptosphaeria,,8,12.7649118,0.3018276,0,0,-100
RR034H_020_nsbRa_S18,5036,Histoplasma,,1,1.595614,20.0656813,3,4.7868419,-0.359557
