sample_name,tax_id,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
RR034H_001_PLMaR1_S1,44249,Paenibacillus,,7,48.8587981,0.6345695,0,0,-100
RR034H_001_PLMaR1_S1,47420,Hydrogenophaga,,3,20.9394849,-0.3968799,3,20.9394849,1.540417
RR034H_001_PLMaR1_S1,48736,Ralstonia,,51,355.9712431,0.0707634,39,272.2133036,0.0366117
RR034H_001_PLMaR1_S1,50714,Acidisphaera,,2,13.9596566,58.9605431,0,0,-100
RR034H_001_PLMaR1_S1,52972,Polaromonas,,4,27.9193132,9.382807,0,0,-100
RR034H_001_PLMaR1_S1,53335,Pantoea,,10,69.798283,2.1229954,2,13.9596566,-0.2974002
RR034H_001_PLMaR1_S1,53357,Intrasporangium,,1,6.9798283,0.0156163,0,0,-100
RR034H_001_PLMaR1_S1,53387,Friedmanniella,,1,6.9798283,0.4286679,0,0,-100
RR034H_001_PLMaR1_S1,53457,Janibacter,,21,146.5763942,6.8935541,0,0,-100
RR034H_001_PLMaR1_S1,53460,Nakamurella,,7,48.8587981,68.4416232,0,0,-100
RR034H_001_PLMaR1_S1,57493,Kocuria,,29,202.4150206,2.1893033,0,0,-100
RR034H_001_PLMaR1_S1,57495,Dermacoccus,,4,27.9193132,-0.210026,0,0,-100
RR034H_001_PLMaR1_S1,65047,Mitsuaria,,1,6.9798283,-0.8183261,0,0,-100
RR034H_001_PLMaR1_S1,68287,Mesorhizobium,,3,20.9394849,-0.1698477,0,0,-100
RR034H_001_PLMaR1_S1,72763,Tessaracoccus,,1,6.9798283,-0.4367383,0,0,-100
RR034H_001_PLMaR1_S1,80865,Delftia,,2399,16744.6080826,0.8912135,2080,14518.0428561,0.9402588
RR034H_001_PLMaR1_S1,83614,Luteimonas,,1,6.9798283,-0.4172277,0,0,-100
RR034H_001_PLMaR1_S1,88138,Modestobacter,,1,6.9798283,0.2610639,0,0,-100
RR034H_001_PLMaR1_S1,92793,Aquabacterium,,0,0,-100,6,41.8789698,0.1030578
RR034H_001_PLMaR1_S1,93217,Pandoraea,,0,0,-100,1,6.9798283,0.2508989
RR034H_001_PLMaR1_S1,93681,Roseateles,,3,20.9394849,-0.4760385,6,41.8789698,1.0125684
RR034H_001_PLMaR1_S1,106589,Cupriavidus,,10,69.798283,-0.1930821,3,20.9394849,-0.4037873
RR034H_001_PLMaR1_S1,106591,Ensifer,,0,0,-100,4,27.9193132,14.0523739
RR034H_001_PLMaR1_S1,106633,Thioalkalivibrio,,1,6.9798283,0.5621858,0,0,-100
RR034H_001_PLMaR1_S1,110932,Leifsonia,,1,6.9798283,0.3794197,1,6.9798283,-0.2614007
RR034H_001_PLMaR1_S1,116071,Micropruina,,1,6.9798283,0.1483657,0,0,-100
RR034H_001_PLMaR1_S1,149698,Massilia,,4,27.9193132,-0.4861923,0,0,-100
RR034H_001_PLMaR1_S1,165695,Sphingobium,,7,48.8587981,0.2695882,1,6.9798283,-0.1722817
RR034H_001_PLMaR1_S1,165696,Novosphingobium,,3,20.9394849,0.3414171,3,20.9394849,-0.5034437
RR034H_001_PLMaR1_S1,174951,Ramlibacter,,2,13.9596566,1.1227579,0,0,-100
RR034H_001_PLMaR1_S1,191494,Conexibacter,,1,6.9798283,-0.4353214,0,0,-100
RR034H_001_PLMaR1_S1,201096,Alicycliphilus,,4,27.9193132,-0.1943119,10,69.798283,0.9475091
RR034H_001_PLMaR1_S1,238749,Diaphorobacter,,8,55.8386264,0.5117864,0,0,-100
RR034H_001_PLMaR1_S1,316612,Methylibium,,4,27.9193132,3.7759214,1,6.9798283,0.8814449
RR034H_001_PLMaR1_S1,318147,Paucibacter,,1,6.9798283,-0.9141284,4,27.9193132,5.5121911
RR034H_001_PLMaR1_S1,329857,Cohnella,,1,6.9798283,14.0123993,0,0,-100
RR034H_001_PLMaR1_S1,361177,Altererythrobacter,,1,6.9798283,-0.1890867,0,0,-100
RR034H_001_PLMaR1_S1,364316,Verminephrobacter,,1,6.9798283,-0.2338837,0,0,-100
RR034H_001_PLMaR1_S1,413496,Cronobacter,,4,27.9193132,2.588081,0,0,-100
RR034H_001_PLMaR1_S1,670516,Mycobacteroides,,4,27.9193132,2.1254901,18,125.6369093,1.2569991
RR034H_001_PLMaR1_S1,1649468,Melaminivora,,2,13.9596566,-0.1567046,4,27.9193132,1.9492162
RR034H_001_PLMaR1_S1,1912216,Cutibacterium,,24,167.5158791,-1.2843361,52,362.9510714,-0.6696805
RR034H_008_mad_W6a_S8,20,Phenylobacterium,,2,10.2294465,-0.0476017,0,0,-100
RR034H_008_mad_W6a_S8,68,Lysobacter,,2,10.2294465,-0.591633,0,0,-100
RR034H_008_mad_W6a_S8,75,Caulobacter,,4,20.458893,-0.6143547,4,20.458893,0.2704883
RR034H_008_mad_W6a_S8,81,Hyphomicrobium,,0,0,-100,7,35.8030627,5.6309255
RR034H_008_mad_W6a_S8,133,Methylocystis,,3,15.3441697,2.1975111,0,0,-100
RR034H_008_mad_W6a_S8,191,Azospirillum,,4,20.458893,1.0991322,4,20.458893,-0.8853248
RR034H_008_mad_W6a_S8,222,Achromobacter,,0,0,-100,5,25.5736162,-0.4543474
RR034H_008_mad_W6a_S8,234,Brucella,,0,0,-100,1,5.1147232,-0.7688095
RR034H_008_mad_W6a_S8,265,Paracoccus,,0,0,-100,1,5.1147232,2.7081749
RR034H_008_mad_W6a_S8,279,Xanthobacter,,1,5.1147232,0.8919494,0,0,-100
RR034H_008_mad_W6a_S8,283,Comamonas,,6,30.6883395,-0.0321853,91,465.4398151,0.9481231
RR034H_008_mad_W6a_S8,286,Pseudomonas,,60,306.8833945,0.1739917,53,271.0803318,0.030626
RR034H_008_mad_W6a_S8,338,Xanthomonas,,8,40.9177859,-0.1995873,0,0,-100
RR034H_008_mad_W6a_S8,352,Azotobacter,,2,10.2294465,1.4625547,0,0,-100
RR034H_008_mad_W6a_S8,374,Bradyrhizobium,,59,301.7686713,-0.4484787,67,342.6864572,-0.2092493
RR034H_008_mad_W6a_S8,379,Rhizobium,,7,35.8030627,-0.3988445,2,10.2294465,-0.5880447
RR034H_008_mad_W6a_S8,407,Methylobacterium,,11,56.2619557,-0.5776941,4,20.458893,-1.193129
RR034H_008_mad_W6a_S8,469,Acinetobacter,,16,81.8355719,-0.8752309,2576,13175.5270722,11.8164782
RR034H_008_mad_W6a_S8,475,Moraxella,,4,20.458893,-0.3404163,0,0,-100
RR034H_008_mad_W6a_S8,497,Psychrobacter,,1,5.1147232,0.2970832,0,0,-100
RR034H_008_mad_W6a_S8,507,Alcaligenes,,2,10.2294465,5.8245325,0,0,-100
RR034H_008_mad_W6a_S8,517,Bordetella,,3,15.3441697,-0.6082757,0,0,-100
RR034H_008_mad_W6a_S8,528,Ochrobactrum,,10,51.1472324,70.8893884,5,25.5736162,100
RR034H_008_mad_W6a_S8,535,Chromobacterium,,0,0,-100,2,10.2294465,0.4264754
RR034H_008_mad_W6a_S8,544,Citrobacter,,9,46.0325092,4.4911954,2,10.2294465,1.2648055
RR034H_008_mad_W6a_S8,547,Enterobacter,,0,0,-100,1,5.1147232,-0.7111906
RR034H_008_mad_W6a_S8,561,Escherichia,,233,1191.7305155,7.0323428,224,1145.6980063,0.5013251
RR034H_008_mad_W6a_S8,570,Klebsiella,,2,10.2294465,-0.9714794,8,40.9177859,-0.6017318
RR034H_008_mad_W6a_S8,586,Providencia,,2479,12679.3989177,10.5242474,0,0,-100
RR034H_008_mad_W6a_S8,590,Salmonella,,0,0,-100,1,5.1147232,-0.3735648
RR034H_008_mad_W6a_S8,620,Shigella,,0,0,-100,19,97.1797416,8.9352381
RR034H_008_mad_W6a_S8,662,Vibrio,,3,15.3441697,-0.5377356,1,5.1147232,-0.641122
RR034H_008_mad_W6a_S8,816,Bacteroides,,0,0,-100,3,15.3441697,-0.264781
RR034H_008_mad_W6a_S8,1033,Afipia,,8,40.9177859,13.4372389,0,0,-100
RR034H_008_mad_W6a_S8,1073,Rhodopseudomonas,,7,35.8030627,0.6294788,2,10.2294465,0.1225557
RR034H_008_mad_W6a_S8,1081,Rhodospirillum,,1,5.1147232,98.183514,3,15.3441697,100
RR034H_008_mad_W6a_S8,1177,Nostoc,,0,0,-100,2,10.2294465,0.7401432
RR034H_008_mad_W6a_S8,1203,Scytonema,,0,0,-100,2,10.2294465,2.926347
RR034H_008_mad_W6a_S8,1243,Leuconostoc,,0,0,-100,2,10.2294465,2.7883731
RR034H_008_mad_W6a_S8,1269,Micrococcus,,4,20.458893,-0.9843969,0,0,-100
RR034H_008_mad_W6a_S8,1301,Streptococcus,,1,5.1147232,-0.8837701,12,61.3766789,-0.8670245
RR034H_008_mad_W6a_S8,1357,Lactococcus,,4,20.458893,-0.0454081,0,0,-100
RR034H_008_mad_W6a_S8,1375,Aerococcus,,6,30.6883395,3.0629546,8,40.9177859,10.4485512
RR034H_008_mad_W6a_S8,1386,Bacillus,,2,10.2294465,-0.5138419,1,5.1147232,-1.0546924
RR034H_008_mad_W6a_S8,1578,Lactobacillus,,3,15.3441697,-0.5705374,9,46.0325092,-0.9019375
RR034H_008_mad_W6a_S8,1663,Arthrobacter,,2,10.2294465,-0.3759101,2,10.2294465,-0.6393246
RR034H_008_mad_W6a_S8,1678,Bifidobacterium,,2,10.2294465,-0.8252277,14,71.6061254,-0.0560458
RR034H_008_mad_W6a_S8,1716,Corynebacterium,,1,5.1147232,-1.5789921,1,5.1147232,-1.0611467
RR034H_008_mad_W6a_S8,1743,Propionibacterium,,0,0,-100,4,20.458893,-0.8598747
RR034H_008_mad_W6a_S8,1763,Mycobacterium,,10,51.1472324,0.3167035,3,15.3441697,-0.4303455
RR034H_008_mad_W6a_S8,1827,Rhodococcus,,31,158.5564205,3.3672182,11,56.2619557,-0.1773089
RR034H_008_mad_W6a_S8,1860,Geodermatophilus,,0,0,-100,1,5.1147232,2.7146148
RR034H_008_mad_W6a_S8,2013,Nocardiopsis,,2,10.2294465,2.3474269,0,0,-100
RR034H_008_mad_W6a_S8,2040,Aeromicrobium,,2,10.2294465,2.2511364,0,0,-100
RR034H_008_mad_W6a_S8,2053,Gordonia,,2,10.2294465,-0.3619442,1,5.1147232,-0.4159757
RR034H_008_mad_W6a_S8,2071,Saccharothrix,,1,5.1147232,1.2014159,0,0,-100
RR034H_008_mad_W6a_S8,2745,Halomonas,,0,0,-100,2,10.2294465,-0.1375597
RR034H_008_mad_W6a_S8,12916,Acidovorax,,35,179.0153135,-0.3896903,48,245.5067156,0.2860023
RR034H_008_mad_W6a_S8,13687,Sphingomonas,,7,35.8030627,-0.7048882,2,10.2294465,-1.0630797
RR034H_008_mad_W6a_S8,28067,Rubrivivax,,18,92.0650184,7.5532036,0,0,-100
RR034H_008_mad_W6a_S8,28105,Sinorhizobium,,3,15.3441697,0.128546,0,0,-100
RR034H_008_mad_W6a_S8,28209,Chelatococcus,,2,10.2294465,0.3154131,0,0,-100
RR034H_008_mad_W6a_S8,29404,Microlunatus,,2,10.2294465,0.0847166,0,0,-100
RR034H_008_mad_W6a_S8,32008,Burkholderia,,71,363.1453502,1.510415,40,204.5889297,0.199408
RR034H_008_mad_W6a_S8,32012,Thiomonas,,0,0,-100,2,10.2294465,-0.5995772
RR034H_008_mad_W6a_S8,33882,Microbacterium,,2,10.2294465,-1.1883364,0,0,-100
RR034H_008_mad_W6a_S8,34072,Variovorax,,20,102.2944648,2.5887691,23,117.6386346,1.465055
RR034H_008_mad_W6a_S8,37914,Dietzia,,0,0,-100,1,5.1147232,2.7914287
RR034H_008_mad_W6a_S8,38501,Blastococcus,,1,5.1147232,-0.4723405,0,0,-100
RR034H_008_mad_W6a_S8,39643,Sorangium,,2,10.2294465,2.0779568,0,0,-100
RR034H_008_mad_W6a_S8,40323,Stenotrophomonas,,17,86.9502951,-0.0894394,15,76.7208486,0.0369377
RR034H_008_mad_W6a_S8,41275,Brevundimonas,,2,10.2294465,-0.554483,0,0,-100
RR034H_008_mad_W6a_S8,43668,Brachybacterium,,6,30.6883395,0.8050843,1,5.1147232,1.0667322
RR034H_008_mad_W6a_S8,47420,Hydrogenophaga,,1,5.1147232,-0.9010925,0,0,-100
RR034H_008_mad_W6a_S8,48736,Ralstonia,,88,450.0956453,0.4775592,68,347.8011805,0.4523683
RR034H_008_mad_W6a_S8,52972,Polaromonas,,2,10.2294465,3.0219939,1,5.1147232,-0.06085
RR034H_008_mad_W6a_S8,53457,Janibacter,,8,40.9177859,1.2432705,0,0,-100
RR034H_008_mad_W6a_S8,54298,Chroococcidiopsis,,2,10.2294465,-0.5695768,0,0,-100
RR034H_008_mad_W6a_S8,57493,Kocuria,,3,15.3441697,-0.8981482,0,0,-100
RR034H_008_mad_W6a_S8,57495,Dermacoccus,,1,5.1147232,-0.5001371,0,0,-100
RR034H_008_mad_W6a_S8,60919,Sanguibacter,,1,5.1147232,1.1306549,0,0,-100
RR034H_008_mad_W6a_S8,65047,Mitsuaria,,10,51.1472324,0.1974649,5,25.5736162,0.2979886
RR034H_008_mad_W6a_S8,65496,Actinoalloteichus,,1,5.1147232,0.1640631,0,0,-100
RR034H_008_mad_W6a_S8,68287,Mesorhizobium,,2,10.2294465,-1.0198373,3,15.3441697,-0.5662272
RR034H_008_mad_W6a_S8,72763,Tessaracoccus,,2,10.2294465,-0.2917954,0,0,-100
RR034H_008_mad_W6a_S8,75984,Mannheimia,,1,5.1147232,100,0,0,-100
RR034H_008_mad_W6a_S8,80865,Delftia,,3543,18121.4644476,1.0374575,2867,14663.9115357,0.9585365
RR034H_008_mad_W6a_S8,86795,Marmoricola,,2,10.2294465,-0.3795974,2,10.2294465,98.1831363
RR034H_008_mad_W6a_S8,92793,Aquabacterium,,5,25.5736162,0.4389626,7,35.8030627,-0.0850845
RR034H_008_mad_W6a_S8,93217,Pandoraea,,0,0,-100,2,10.2294465,0.6227321
RR034H_008_mad_W6a_S8,93681,Roseateles,,17,86.9502951,0.7518275,20,102.2944648,4.7591728
RR034H_008_mad_W6a_S8,106589,Cupriavidus,,10,51.1472324,-0.3128858,2,10.2294465,-0.5429951
RR034H_008_mad_W6a_S8,106591,Ensifer,,4,20.458893,25.7601589,0,0,-100
RR034H_008_mad_W6a_S8,110932,Leifsonia,,2,10.2294465,0.9310027,0,0,-100
RR034H_008_mad_W6a_S8,116071,Micropruina,,4,20.458893,1.6220061,0,0,-100
RR034H_008_mad_W6a_S8,149698,Massilia,,1,5.1147232,-1.2077104,0,0,-100
RR034H_008_mad_W6a_S8,150022,Finegoldia,,2,10.2294465,-0.1347421,0,0,-100
RR034H_008_mad_W6a_S8,165696,Novosphingobium,,0,0,-100,6,30.6883395,-0.2289749
RR034H_008_mad_W6a_S8,165697,Sphingopyxis,,6,30.6883395,0.6165517,0,0,-100
RR034H_008_mad_W6a_S8,174951,Ramlibacter,,1,5.1147232,-0.2493324,0,0,-100
RR034H_008_mad_W6a_S8,191769,Marinilactibacillus,,2,10.2294465,9.3303184,0,0,-100
RR034H_008_mad_W6a_S8,201096,Alicycliphilus,,0,0,-100,9,46.0325092,0.2721398
RR034H_008_mad_W6a_S8,212743,Rhizobacter,,2,10.2294465,-0.4204088,2,10.2294465,1.3966519
RR034H_008_mad_W6a_S8,219181,Ottowia,,4,20.458893,5.8642599,0,0,-100
RR034H_008_mad_W6a_S8,231454,Dyella,,3,15.3441697,15.5582841,0,0,-100
RR034H_008_mad_W6a_S8,238749,Diaphorobacter,,7,35.8030627,0.0865067,10,51.1472324,1.5464778
RR034H_008_mad_W6a_S8,242605,Luteibacter,,1,5.1147232,98.183514,0,0,-100
RR034H_008_mad_W6a_S8,308865,Elizabethkingia,,1,5.1147232,-0.1041418,0,0,-100
RR034H_008_mad_W6a_S8,316612,Methylibium,,1,5.1147232,-0.2964359,0,0,-100
RR034H_008_mad_W6a_S8,318147,Paucibacter,,8,40.9177859,0.1208809,8,40.9177859,8.3908572
RR034H_008_mad_W6a_S8,364316,Verminephrobacter,,2,10.2294465,-0.0961185,0,0,-100
RR034H_008_mad_W6a_S8,367298,Phycicoccus,,1,5.1147232,0.2384868,0,0,-100
RR034H_008_mad_W6a_S8,379899,Niabella,,5,25.5736162,99,0,0,-100
RR034H_008_mad_W6a_S8,423349,Mucilaginibacter,,2,10.2294465,2.7974503,0,0,-100
RR034H_008_mad_W6a_S8,572511,Blautia,,0,0,-100,3,15.3441697,3.7920239
RR034H_008_mad_W6a_S8,670516,Mycobacteroides,,9,46.0325092,4.0043295,16,81.8355719,0.387378
RR034H_008_mad_W6a_S8,1649468,Melaminivora,,10,51.1472324,1.6291935,0,0,-100
RR034H_008_mad_W6a_S8,1847725,Lawsonella,,9,46.0325092,1.0501613,6,30.6883395,3.7562931
RR034H_008_mad_W6a_S8,1866885,Mycolicibacterium,,4,20.458893,0.7949843,0,0,-100
RR034H_008_mad_W6a_S8,1912216,Cutibacterium,,49,250.6214389,-1.124818,39,199.4742065,-0.9951164
RR034H_010_PLMaR1_S323,20,Phenylobacterium,,0,0,-100,1,5.9700067,-0.5755194
RR034H_010_PLMaR1_S323,68,Lysobacter,,1,5.9700067,-0.8111827,0,0,-100
RR034H_010_PLMaR1_S323,75,Caulobacter,,3,17.9100201,-0.6646749,0,0,-100
RR034H_010_PLMaR1_S323,107,Spirosoma,,2,11.9400134,1.3021857,0,0,-100
RR034H_010_PLMaR1_S323,191,Azospirillum,,0,0,-100,1,5.9700067,-1.0274089
RR034H_010_PLMaR1_S323,194,Campylobacter,,1,5.9700067,1.2804514,0,0,-100
RR034H_010_PLMaR1_S323,222,Achromobacter,,4,23.8800267,-0.4247662,13,77.6100869,-0.1796355
RR034H_010_PLMaR1_S323,226,Alteromonas,,0,0,-100,1,5.9700067,100
RR034H_010_PLMaR1_S323,237,Flavobacterium,,0,0,-100,1,5.9700067,-0.4047603
RR034H_010_PLMaR1_S323,265,Paracoccus,,1,5.9700067,-0.930081,0,0,-100
RR034H_010_PLMaR1_S323,283,Comamonas,,11,65.6700736,0.763355,58,346.2603878,0.5003377
RR034H_010_PLMaR1_S323,286,Pseudomonas,,72,429.8404814,0.9356141,48,286.5603209,0.1070142
RR034H_010_PLMaR1_S323,338,Xanthomonas,,3,17.9100201,-0.4445386,2,11.9400134,-1.3133808
RR034H_010_PLMaR1_S323,352,Azotobacter,,1,5.9700067,0.6315159,0,0,-100
RR034H_010_PLMaR1_S323,374,Bradyrhizobium,,28,167.1601872,-0.9230806,48,286.5603209,-0.4042685
RR034H_010_PLMaR1_S323,379,Rhizobium,,1,5.9700067,-0.7590596,0,0,-100
RR034H_010_PLMaR1_S323,407,Methylobacterium,,8,47.7600535,-0.6399832,10,59.7000669,-0.7401692
RR034H_010_PLMaR1_S323,416,Methylomonas,,0,0,-100,1,5.9700067,3.3250636
RR034H_010_PLMaR1_S323,469,Acinetobacter,,2,11.9400134,-1.6829097,2126,12692.2342153,11.3478851
RR034H_010_PLMaR1_S323,517,Bordetella,,5,29.8500334,-0.1302159,8,47.7600535,0.4136713
RR034H_010_PLMaR1_S323,535,Chromobacterium,,4,23.8800267,2.5162458,0,0,-100
RR034H_010_PLMaR1_S323,544,Citrobacter,,9,53.7300602,5.3918371,2,11.9400134,1.6357751
RR034H_010_PLMaR1_S323,561,Escherichia,,211,1259.6714108,7.5069926,206,1229.8213774,0.5851358
RR034H_010_PLMaR1_S323,570,Klebsiella,,4,23.8800267,-0.7946868,4,23.8800267,-0.8577362
RR034H_010_PLMaR1_S323,586,Providencia,,2023,12077.3235266,9.9693494,4,23.8800267,2.0865505
RR034H_010_PLMaR1_S323,590,Salmonella,,2,11.9400134,3.2906308,5,29.8500334,0.869928
RR034H_010_PLMaR1_S323,620,Shigella,,4,23.8800267,4.8565977,12,71.6400802,6.2696004
RR034H_010_PLMaR1_S323,662,Vibrio,,0,0,-100,1,5.9700067,-0.6216431
RR034H_010_PLMaR1_S323,872,Desulfovibrio,,1,5.9700067,0.0734874,0,0,-100
RR034H_010_PLMaR1_S323,911,Nitrobacter,,2,11.9400134,7.0973413,0,0,-100
RR034H_010_PLMaR1_S323,1060,Rhodobacter,,2,11.9400134,-0.3985892,0,0,-100
RR034H_010_PLMaR1_S323,1073,Rhodopseudomonas,,3,17.9100201,0.0385886,0,0,-100
RR034H_010_PLMaR1_S323,1386,Bacillus,,1,5.9700067,-0.5661334,0,0,-100
RR034H_010_PLMaR1_S323,1578,Lactobacillus,,2,11.9400134,-0.6448209,2,11.9400134,-1.1344508
RR034H_010_PLMaR1_S323,1663,Arthrobacter,,3,17.9100201,-0.0075903,1,5.9700067,-0.6917413
RR034H_010_PLMaR1_S323,1678,Bifidobacterium,,3,17.9100201,-0.1686113,0,0,-100
RR034H_010_PLMaR1_S323,1707,Cellulomonas,,1,5.9700067,-0.0327617,0,0,-100
RR034H_010_PLMaR1_S323,1716,Corynebacterium,,1,5.9700067,-1.5699365,0,0,-100
RR034H_010_PLMaR1_S323,1743,Propionibacterium,,0,0,-100,1,5.9700067,-1.1156782
RR034H_010_PLMaR1_S323,1763,Mycobacterium,,2,11.9400134,-0.7866498,1,5.9700067,-0.6008105
RR034H_010_PLMaR1_S323,1827,Rhodococcus,,5,29.8500334,-0.2920616,0,0,-100
RR034H_010_PLMaR1_S323,1860,Geodermatophilus,,2,11.9400134,2.575941,0,0,-100
RR034H_010_PLMaR1_S323,2053,Gordonia,,2,11.9400134,-0.3378452,0,0,-100
RR034H_010_PLMaR1_S323,2745,Halomonas,,1,5.9700067,-0.2421947,0,0,-100
RR034H_010_PLMaR1_S323,12916,Acidovorax,,33,197.0102207,-0.2918982,33,197.0102207,0.0259981
RR034H_010_PLMaR1_S323,13687,Sphingomonas,,17,101.4901137,-0.5431982,12,71.6400802,-0.5271822
RR034H_010_PLMaR1_S323,28065,Rhodoferax,,0,0,-100,1,5.9700067,6.4422683
RR034H_010_PLMaR1_S323,28067,Rubrivivax,,4,23.8800267,1.3145841,1,5.9700067,0.5951071
RR034H_010_PLMaR1_S323,28100,Phyllobacterium,,0,0,-100,6,35.8200401,1.2161128
